"FID";"surface_water_abstraction_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"8";"surface_water_abstraction_km3";"Armenia";"ECA";"ARM";0.41673;0.48463;0.405754;0.292465;0.394327;0.573331;0.388746;0.474022;0.474627;0.507316;0.505095;0.452873;0.417931;0.468875;0.53348;0.403902;0.521505;0.47521;0.494897;0.568631;0.492056;0.681621;0.542119;0.758256;0.881721;0.977111;0.914686;0.650764;0.87896;0.895518;1.01349;0.928172;0.942596;0.783278;0.753443;0.736847;0.750002;0.772495;0.628579;0.642272;0.683755;0.767943;0.531337;0.85444;1.01227;1.2409;1.42553;1.27564;0.98538;1.23851;1.09317;1.49426;1.40374;0.832191;0.704004;0.962671;0.938158;1.08487;0.748398310344828;0.292101142261063;0.788094745559647;0.82404872496847;0.614035087719298;2.10720330073855e-13;0;9.85500570038766e-12;0.0136320856993447;0.621093327978722;0.621093327978722;0.3987812;0.0690358061132048;0.4836084;0.0666776476662157;0.4756508;0.0450208069585608;0.492829;0.0608090727071216;0.6711546;0.158714289534056;0.8634078;0.124547373549987;0.8841958;0.111065495029735;0.706039;0.0658873281784897;0.769949;0.18043510768279;1.233192;0.158346314039829;1.105473;0.345010980967273;0.995233;0.0785895388649151
"80";"surface_water_abstraction_km3";"Guam (U.S.)";"Other";"GUM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"81";"surface_water_abstraction_km3";"Guyana";"LCR";"GUY";0.925884;0.82252;0.969751;0.80179;1.05423;0.989623;0.809784;1.15145;1.05076;1.24474;1.32496;1.25291;1.31785;1.26944;1.33232;1.19207;1.32666;1.25506;1.18388;1.26279;1.26902;1.3523;1.32024;1.40617;1.32802;1.42655;1.29941;1.38138;1.44291;1.45574;1.33128;1.64087;1.53936;1.74421;1.56216;1.57519;1.67495;1.53093;1.51028;1.48846;1.44452;1.64509;1.5626;1.55271;1.63994;1.49553;1.69022;1.54317;1.43455;1.60633;1.64857;1.57389;1.62177;1.7215;1.59274;1.58129;1.58569;1.68542;1.38695572413793;0.240662607699221;0.879203762515595;0.895413577778461;0.721718088324259;0;0;1.11022302462516e-15;0.0125299338029468;0.772999256021582;0.772999256021582;0.914835;0.104725885926069;1.0492714;0.165501361169025;1.299496;0.0358340554500883;1.244092;0.0583505790031256;1.33515;0.04996069655239;1.401198;0.0634645465594768;1.563576;0.152604763785407;1.555962;0.0738204346370299;1.568972;0.0815839479922368;1.55396;0.0988668822204888;1.631694;0.0576782439919941;1.61746666666667;0.0588904205566009
"82";"surface_water_abstraction_km3";"Hongkong";"EAP";"HKG";0.0522214;0.0522253;0.0523692;0.0487647;0.0480032;0.0493756;0.0524726;0.0566655;0.0585434;0.0581284;0.0579572;0.0605443;0.0638966;0.0749677;0.0786146;0.084144;0.0856936;0.0928195;0.0917918;0.0962045;0.0927733;0.0984394;0.101181;0.102511;0.104592;0.10915;0.114155;0.119517;0.119286;0.117205;0.12284;0.1279;0.129339;0.132604;0.1388;0.141762;0.15355;0.17601;0.185952;0.192914;0.197752;0.202472;0.20993;0.217453;0.225181;0.235529;0.249554;0.25997;0.290243;0.313825;0.330793;0.355147;0.373697;0.370514;0.375053;0.373569;0.373519;0.373509;0.159027479310345;0.105590781642704;0.935955828340234;0.996062628810483;0.964912280701754;0;0;0;0.00585237273370445;0.876013312604049;0.876013312604049;0.05071676;0.00214733198015584;0.0550371;0.0039727573686295;0.06719608;0.00910041654964211;0.09013068;0.00505985124257621;0.09989934;0.00456608007682739;0.1158626;0.0043258305907652;0.1302966;0.00591382869214183;0.1700376;0.0217003333799276;0.2105576;0.0110808908622006;0.2698242;0.0317692650324177;0.3610408;0.0186810662757777;0.373532333333333;3.21455025366437e-05
"83";"surface_water_abstraction_km3";"Honduras";"LCR";"HND";0.091297;0.0910987;0.0862696;0.101493;0.104897;0.101173;0.11625;0.119737;0.114611;0.117367;0.115379;0.126593;0.132299;0.12838;0.125591;0.122874;0.145818;0.155624;0.158637;0.14761;0.149164;0.161791;0.178467;0.181558;0.18413;0.172497;0.188633;0.179765;0.190369;0.192281;0.181341;0.210144;0.188277;0.202057;0.193824;0.196436;0.215803;0.193465;0.203287;0.220716;0.22351;0.232372;0.255081;0.250209;0.254298;0.247054;0.247062;0.250987;0.272629;0.287337;0.287272;0.310197;0.280911;0.30785;0.287338;0.277675;0.298859;0.292404;0.190518074137931;0.0646805378712258;0.983689543649197;0.987142022209235;0.905626134301271;0;0;0;0.0037677519056261;0.967645118284764;0.967645118284764;0.09501106;0.00783040997062095;0.1138276;0.00731554849618263;0.1256484;0.00628586229566;0.1461126;0.0140507015056189;0.171022;0.015010317368397;0.184709;0.00834183193309479;0.1951286;0.0113160205151811;0.2059414;0.0119226568473642;0.243094;0.0143032806551504;0.2610138;0.0181513717580793;0.2947136;0.0133471844708912;0.289646;0.010857964219871
"84";"surface_water_abstraction_km3";"Croatia";"ECA";"HRV";0.777809;0.776747;0.77899;0.786513;0.811822;0.809484;0.829913;0.842018;0.852184;0.85413;0.865475;0.888142;0.904559;0.926619;0.950465;1.02137;1.09565;1.1038;1.12938;1.15656;1.19338;1.24733;1.30849;1.35266;1.32036;1.27049;1.25725;1.26283;1.26653;1.28159;1.32157;1.34649;1.6309;1.50864;1.29059;1.29711;1.40197;1.63682;1.70073;1.72116;1.76304;1.72621;1.70859;1.74543;1.82865;1.97431;2.08877;2.14468;2.22141;2.35088;2.46523;2.39054;2.36268;2.36523;2.37398;2.37088;2.36001;2.36976;1.45497931034483;0.542667487763018;0.965708362081612;0.984004429542588;0.921355111917725;0;0;0;0.0310334754683315;0.932592640594346;0.932592640594346;0.7863762;0.0147324625470422;0.8375458;0.0184054164364733;0.907052;0.0330151712701903;1.101352;0.0506683280758306;1.284444;0.0636232915684185;1.267738;0.00915146545641737;1.419638;0.145064069879485;1.551558;0.190661406084189;1.754384;0.0462639274165089;2.15601;0.141347049314798;2.391532;0.0426165609827917;2.36688333333333;0.00597876520138847
"85";"surface_water_abstraction_km3";"Haiti";"LCR";"HTI";0.100031;0.0603783;0.0770432;0.071306;0.0747463;0.0674009;0.0803643;0.0619667;0.0920404;0.0803002;0.0660998;0.145488;0.117831;0.14921;0.188827;0.0970548;0.149328;0.0946969;0.107236;0.127637;0.155309;0.207305;0.227845;0.197959;0.198694;0.188531;0.141275;0.166051;0.18762;0.162603;0.175543;0.144127;0.139809;0.118791;0.130024;0.166971;0.133403;0.167405;0.204184;0.164244;0.171285;0.148385;0.153586;0.0997376;0.153931;0.134745;0.16413;0.20508;0.16264;0.163708;0.169372;0.15786;0.220453;0.2122;0.223755;0.211056;0.177869;0.152851;0.1460228;0.0462398958696279;0.661470324615541;0.63370143652527;0.448275862068966;1.58029842545204e-08;2.08041008274468e-07;6.6739975657093e-07;0.00181124764219138;0.437542990346989;0.437542990346989;0.07670096;0.0145238029903672;0.0764145;0.0118833101989723;0.13349116;0.0453869400359619;0.11519054;0.0230892268936836;0.1974224;0.026451104604534;0.169216;0.0196610332637936;0.1416588;0.0213070271788441;0.1672414;0.0250942089793641;0.14538492;0.0269433927138362;0.1660606;0.0251204240967385;0.196728;0.030788753214445;0.180592;0.0291978861049906
"86";"surface_water_abstraction_km3";"Hungary";"ECA";"HUN";2.14009;2.11121;2.11115;2.18694;2.26171;2.22626;2.25847;2.43083;2.48057;2.61758;2.6406;2.61621;2.63397;2.80619;2.84283;3.17339;3.14521;3.23742;3.54515;3.59678;3.70708;3.9039;4.0425;4.09886;4.11851;4.07216;3.97486;3.96289;4.22198;4.33208;4.43837;4.37271;4.65957;4.57119;4.90088;4.91619;5.03118;5.05146;5.03178;5.05313;5.10037;5.06582;5.288;5.24595;5.72622;6.24472;6.46107;6.56903;6.68183;7.15828;7.34576;7.03157;6.93296;7.06549;7.12943;7.066;6.95257;7.07357;4.44245655172414;1.65266416615723;0.984744536495105;0.992309821895475;0.944343617664852;0;0;0;0.0963737617275207;0.969721802156955;0.969721802156955;2.16222;0.0636577575791042;2.402742;0.161989047376667;2.70796;0.107551152945935;3.33959;0.214619630392935;3.97417;0.171264095478299;4.112794;0.160589579300775;4.588544;0.207386219841146;5.016748;0.0571723881782105;5.285272;0.263788139555212;6.622986;0.339932158864089;7.101042;0.154138444490659;7.03071333333333;0.067779876315418
"87";"surface_water_abstraction_km3";"Isle of Man (U.K.)";"Other";"IMN";0.000604777;0.000604699;0.000606261;0.000621445;0.00063506;0.000658809;0.000681603;0.000678567;0.000694577;0.000705995;0.000697745;0.000715807;0.000740583;0.000769922;0.000804451;0.000837126;0.000857151;0.00112759;0.00111833;0.00116331;0.00124672;0.00135048;0.00145135;0.00143071;0.00141117;0.0013912;0.00136874;0.00139238;0.00148195;0.00158195;0.00168344;0.00169441;0.00178269;0.00181083;0.00183283;0.00178169;0.00182621;0.00214071;0.00218573;0.00226246;0.00231669;0.00234689;0.00234512;0.00235039;0.00242094;0.00253599;0.00267625;0.00271558;0.00278126;0.00290727;0.00287023;0.00270801;0.00274114;0.00274079;0.00274808;0.00274068;0.00274068;0.00274068;0.00165272634482759;0.000794466268132029;0.984832893636859;0.98867936323957;0.932486003759358;0;7.92276927619619e-48;0;4.63328087606504e-05;0.969895828389146;0.969895828389146;0.0006144484;1.3503802827352e-05;0.0006839102;1.7786667849825e-05;0.0007457016;4.2596485873837e-05;0.0010207014;0.000159485414667925;0.001378086;8.25387292729904e-05;0.001443244;8.88595511467394e-05;0.00176084;6.81224772009944e-05;0.00203936;0.000219827410028868;0.002356006;3.87147198104286e-05;0.00272327;0.00013653081611856;0.00276165;6.26634075836928e-05;0.00274068;0
"88";"surface_water_abstraction_km3";"India";"SOA";"IND";160.806;166.596;162.945;159.238;166.785;171.034;167.501;164.574;156.622;161.96;164.739;171.969;187.189;199.04;193.663;190.807;197.208;211.22;222.6;221.953;242.538;240.707;233.152;239.311;244.956;256.72;272.655;257.486;260.595;247.985;269.087;303.753;300.927;307.154;312.535;306.741;318.324;341.885;354.026;347.186;356.499;346.955;360.598;344.105;347.213;358.89;367.551;376.621;412.328;426.893;417.404;399.85;401.949;441.356;406.156;407.798;408.468;412.477;280.160051724138;90.4801030438286;0.984379144820979;0.982835522470701;0.900786448880823;0;0;0;5.27431557414864;0.969002300758478;0.969002300758478;163.274;3.38568183679447;164.3382;5.47923856023808;183.32;14.5186429462261;208.7576;14.3823792642247;240.1328;4.43804221476092;259.0882;8.91326223668976;298.6912;17.1048170174369;333.6324;20.1568778906854;351.074;7.08127184903955;388.4566;29.5741016651394;413.343;17.0642692782316;409.581;2.5302839761576
"89";"surface_water_abstraction_km3";"Ireland";"Other";"IRL";0.277239;0.273718;0.277701;0.284075;0.290377;0.296674;0.30902;0.316196;0.322204;0.329345;0.327096;0.340264;0.35333;0.367678;0.393453;0.413779;0.420931;0.439574;0.440542;0.463802;0.500695;0.539992;0.566195;0.559271;0.559415;0.554546;0.546438;0.562306;0.613789;0.644186;0.666362;0.670824;0.704765;0.707069;0.755976;0.742224;0.75673;0.750384;0.810357;0.863108;0.877794;0.89471;0.880525;0.913348;0.973286;0.986726;1.04279;1.06661;1.07096;1.2201;1.22757;1.15344;1.11125;1.02898;1.15605;1.0766;1.12286;1.0573;0.670216017241379;0.300453991952208;0.980904372623838;0.989664400627519;0.941923774954628;0;0;0;0.0174524044726074;0.962173388232561;0.962173388232561;0.280622;0.00660918640983896;0.3146878;0.0125521152480369;0.3563642;0.0256350906805496;0.4357256;0.0195373077034682;0.5451136;0.0266862804414553;0.584253;0.0425983880798323;0.7009992;0.0359991339437492;0.7845606;0.0514055402733985;0.9079326;0.0391622980275673;1.0774372;0.0865170606828503;1.135458;0.0727248153658708;1.08558666666667;0.0336912233873057
"9";"surface_water_abstraction_km3";"American Samoa (U.S.)";"Other";"ASM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"90";"surface_water_abstraction_km3";"Iran, Islamic Republic of";"MENA";"IRN";2.31147;2.72368;2.55964;2.366;2.80679;3.69694;2.30444;2.62786;2.56593;3.02041;3.74892;4.40472;2.11363;3.28269;4.93445;3.06205;4.18857;4.25801;5.46213;4.45133;3.74755;4.74655;4.03781;5.07771;4.8042;5.43414;5.34636;5.10996;5.99966;6.48839;6.07779;4.12013;4.09478;4.22205;6.33753;5.89141;4.72446;6.56834;5.8509;4.65918;6.12742;3.77501;3.75483;4.54601;5.6607;6.22231;6.36884;6.35167;6.76067;7.22214;4.74497;7.12862;7.40102;6.69521;8.26997;5.85851;6.32678;5.97909;4.81762637931034;1.52373594422451;0.81309473106253;0.800486019256206;0.618874773139746;8.88178419700125e-15;0;6.77746747612673e-12;0.0733671214125314;0.66112304168165;0.66112304168165;2.553516;0.216153606099921;2.843116;0.541707403152292;3.696882;1.08553662428773;4.284418;0.854244244885501;4.482764;0.562447461261939;5.675702;0.559529475202156;4.970456;1.13413559739566;5.538858;0.824404906111069;4.772794;1.08473997613714;6.585126;0.409120801145578;6.847958;1.3088790377533;6.05479333333333;0.243140790969622
"91";"surface_water_abstraction_km3";"Iraq";"MENA";"IRQ";8.52207;9.41084;8.91549;7.577;7.93786;14.3976;10.1906;9.35486;10.2787;12.723;12.309;15.0637;8.764;10.1117;11.8833;9.32223;10.4455;8.40657;12.1405;11.5862;13.3038;13.1456;14.3559;16.0408;15.2544;13.6266;12.9592;14.4231;14.4421;18.6359;30.2545;13.9529;23.2703;23.8157;27.3518;23.8956;18.7634;20.1124;26.8689;23.6097;31.3655;21.1034;17.5404;23.1028;23.8041;29.9198;26.864;22.5714;23.4611;21.7972;15.2135;21.1433;27.562;27.0063;26.2316;26.2968;15.973;23.4014;17.4444986206897;6.88297150113195;0.808163940723356;0.827924574733151;0.623714458560194;1.73194791841524e-14;0;4.64783767029076e-12;0.329401870251312;0.653128955085503;0.653128955085503;8.472652;0.736026382794802;11.388952;2.09987405206122;11.62634;2.38927925806089;10.3802;1.54692211163006;14.4201;1.2447211093253;14.81738;2.2219460337731;23.72904;6.15420352019658;22.65;3.23329298007465;23.38324;5.08204422776898;24.9227;3.39754656333066;23.43134;5.2548113289632;21.8904;5.32518096969483
"92";"surface_water_abstraction_km3";"Iceland";"Other";"ISL";0.0469257;0.0468162;0.0470365;0.0472249;0.0489685;0.0517742;0.055528;0.0587911;0.0621231;0.0618247;0.0571167;0.0548797;0.0626073;0.067653;0.0723685;0.080455;0.0871819;0.0849195;0.08955;0.0980209;0.101999;0.1065;0.112255;0.113391;0.110502;0.105505;0.10711;0.108646;0.118857;0.13121;0.135233;0.131916;0.137671;0.140019;0.140743;0.135427;0.13706;0.141636;0.144229;0.145006;0.151018;0.153728;0.153852;0.149423;0.154618;0.164985;0.174969;0.186982;0.18855;0.201601;0.191519;0.174399;0.178388;0.177562;0.177889;0.17739;0.177258;0.177134;0.118930093103448;0.0471297523001292;0.982089260643872;0.983143129594881;0.906836055656382;0;0;0;0.00274092239687469;0.964499315872025;0.964499315872025;0.04739436;0.000892833746002019;0.05800822;0.00439104642164029;0.06292504;0.00724737556830057;0.08802546;0.00651735162109579;0.1089294;0.00467362250294137;0.1142656;0.0108134669879738;0.1371164;0.00362202468241176;0.1406716;0.00426970927581727;0.1525278;0.00220693230525995;0.1834174;0.0139715970561708;0.1799514;0.00665292156123909;0.177260666666667;0.000128020831638177
"93";"surface_water_abstraction_km3";"Israel";"Other";"ISR";0.0292025;0.0444306;0.0373108;0.0547456;0.0679535;0.0509395;0.0871141;0.0909718;0.0517869;0.086752;0.0712607;0.0800932;0.0623452;0.068811;0.0779116;0.0513748;0.104431;0.0843907;0.0724802;0.0728368;0.0745087;0.064005;0.130801;0.112511;0.0900259;0.145278;0.0807617;0.0789114;0.0937662;0.119488;0.139496;0.088194;0.0906019;0.0941514;0.197967;0.164724;0.127924;0.142657;0.115285;0.137221;0.127519;0.0591721;0.119542;0.123919;0.150107;0.18555;0.12584;0.0873284;0.104145;0.110472;0.090324;0.0905298;0.116368;0.113138;0.16409;0.152072;0.110307;0.132351;0.0999688793103448;0.0368740005122792;0.662680539995601;0.704512596511735;0.506352087114338;1.45648655358599e-08;0;1.97035443516569e-08;0.00144702187086653;0.439145498088867;0.439145498088867;0.0467286;0.0151319910376989;0.07351286;0.0202895112250887;0.07208434;0.00714742581549469;0.0771027;0.0193742172252197;0.09437032;0.02734816862693;0.10364106;0.0283605991547781;0.12208206;0.0473848400792701;0.1375622;0.0183916103346064;0.11605182;0.0339139644057135;0.12266708;0.0377655225600282;0.11488996;0.0300948570690741;0.131576666666667;0.020893264472871
"94";"surface_water_abstraction_km3";"Italy";"Other";"ITA";8.45981;7.64808;7.78497;7.9169;8.39283;8.7604;8.88681;8.98872;9.19754;8.99815;8.71642;10.2468;9.89723;10.4869;11.1592;11.5578;11.5318;11.1428;12.7771;11.6422;12.5797;14.0605;14.706;12.4758;13.1778;13.7679;14.9409;14.3343;14.8789;15.3795;15.3435;13.4047;16.0028;19.0214;17.3442;17.0798;17.3214;15.98;19.3614;16.9182;18.5889;16.8294;16.3351;17.8468;16.075;21.4727;21.3845;21.7662;20.8524;18.2495;20.7418;23.2167;22.0833;19.7456;18.215;20.4383;19.0968;17.669;14.704795862069;4.41857093853071;0.94753389784499;0.952074810052601;0.818511796733213;0;0;0;0.247928931065241;0.897820487565319;0.897820487565319;8.040518;0.36555550217443;8.966324;0.161014350074768;10.10131;0.901186329068523;11.73034;0.616008642796512;13.39996;0.964145581849546;14.6603;0.621776631918569;16.22332;2.11263784568013;17.33216;1.2431126127588;17.13504;1.05798343701591;20.74506;1.43356304116701;20.80048;1.95478056492283;19.0680333333333;1.38487409656378
"95";"surface_water_abstraction_km3";"Jamaica";"LCR";"JAM";0.0301016;0.0270575;0.0296074;0.0293051;0.0293441;0.0316954;0.0329357;0.0301624;0.0320087;0.029291;0.0261555;0.0321764;0.0367924;0.0317113;0.037878;0.0343355;0.0387202;0.0386161;0.0334857;0.0336449;0.0382143;0.0397725;0.041081;0.0449594;0.0408194;0.0372145;0.0376562;0.0345722;0.0443441;0.0440569;0.0465327;0.0498424;0.0490144;0.0458856;0.0369849;0.0556905;0.0496834;0.0565034;0.0623454;0.0590056;0.0657655;0.0665431;0.0602998;0.0602371;0.0683408;0.0652644;0.0683821;0.0737263;0.0681765;0.0733733;0.0780272;0.0607312;0.0742955;0.0806143;0.0779145;0.0694709;0.0625386;0.0403687;0.0478150603448276;0.0160870067152927;0.897797577135847;0.921191054784829;0.783424077434967;0;0;0;0.000855272075425258;0.806040489510993;0.806040489510993;0.02908314;0.00117608387158399;0.03121864;0.00146894765495575;0.03294272;0.0046729814269907;0.03576048;0.00267373235608952;0.04096932;0.00249890976967957;0.03956878;0.00439070923963316;0.045652;0.00511893567502074;0.05664566;0.00467605564851403;0.06423726;0.00374153469220853;0.06978452;0.00365379824456688;0.07431654;0.00792051135363115;0.0574594;0.0152014215022806
"96";"surface_water_abstraction_km3";"Jordan";"MENA";"JOR";0.00452166;0.00654296;0.00559018;0.0074294;0.0101641;0.0090362;0.00970513;0.010904;0.0099864;0.0144784;0.0122902;0.016505;0.011839;0.0112406;0.0110038;0.00839639;0.0145051;0.0142876;0.016663;0.0147219;0.0149452;0.0117;0.0236975;0.022439;0.0208501;0.0271595;0.0216386;0.0243072;0.0225788;0.0282512;0.0306956;0.0237479;0.0238513;0.0235397;0.0372975;0.0348418;0.0307561;0.0329207;0.025715;0.036134;0.0319225;0.025324;0.0235751;0.0263219;0.0383577;0.0444454;0.0391311;0.0318269;0.0286158;0.0309543;0.0310961;0.0319727;0.0382865;0.0384155;0.0412458;0.0457149;0.0385953;0.047494;0.0236236762068966;0.0115612143743774;0.926444473701115;0.932326432680181;0.785843920145191;0;0;0;0.000634268976591093;0.858299362851337;0.858299362851337;0.00684966;0.00214601664378448;0.010822026;0.00215120271903417;0.01257572;0.0022537189957934;0.013714798;0.00312026811780975;0.01872636;0.00516413366529179;0.02478706;0.0028569308581063;0.0278264;0.00609806163875046;0.03207352;0.004093743946194;0.02910024;0.00604508169655299;0.0349947;0.0065855085160525;0.03620332;0.00443401131956155;0.0439347333333333;0.00470887039992962
"97";"surface_water_abstraction_km3";"Japan";"Other";"JPN";35.7526;36.4974;32.8153;34.8927;33.8786;35.6316;37.5852;36.2555;41.4052;41.5209;42.2001;43.9953;42.9482;43.8202;46.5216;45.579;46.4114;47.4636;48.7519;48.4771;47.5101;51.5762;52.9848;53.4748;49.6847;52.4975;48.8315;52.9205;55.7097;55.7821;59.1944;61.8237;60.5328;63.7664;63.9856;65.4411;58.9617;63.7163;59.3986;62.7687;66.2548;64.283;63.0967;62.184;61.5605;65.3373;63.9217;61.5022;64.3391;62.5936;64.4224;66.1007;67.9076;66.5104;66.0948;65.1912;66.4087;66.6183;53.9188206896552;10.8794405166836;0.955867310709992;0.956873481189824;0.843920145190563;0;0;0;0.615821421760123;0.913682315683952;0.913682315683952;34.76732;1.46457151993339;38.47968;2.81364164331565;43.89708;1.63430239766085;47.3366;1.34769211431988;51.04612;2.46449048222954;53.14826;2.85516497386753;61.86058;2.06280970571694;62.05728;2.7999954664249;63.4758;1.86113211379526;63.53878;1.50522733731486;66.20718;1.24426458681424;66.0727333333333;0.770589906067643
"98";"surface_water_abstraction_km3";"Kazakhstan";"ECA";"KAZ";3.21118;3.21061;3.00304;2.92222;3.00978;3.12425;3.23094;3.1937;3.90159;3.52973;3.54218;3.80157;3.90861;3.83397;4.05815;4.22683;4.55927;4.6345;4.86817;5.48152;5.54451;6.06562;6.05407;6.18581;6.05842;6.79437;6.34638;6.85312;6.81178;6.87403;7.12502;6.97069;7.28779;7.27811;7.02298;7.13184;6.99168;7.09266;7.23422;6.83911;7.49819;7.08703;6.82026;6.60817;7.55976;7.54073;8.10297;8.73151;8.61627;8.97152;8.87343;8.92834;9.82806;8.69719;9.31635;9.12987;9.25519;9.40887;6.22047810344828;2.05533113621451;0.971675784010723;0.967701251960996;0.872958257713249;0;0;0;0.118264336952843;0.944153829232851;0.944153829232851;3.071366;0.131949472450632;3.396042;0.32230540961951;3.828896;0.188341603688617;4.754058;0.467019366375743;5.981686;0.250480502694322;6.735936;0.220069741513912;7.136918;0.144440921729266;7.057902;0.150015229293562;7.114682;0.41508317403865;8.3926;0.572189797444869;9.128674;0.451615077062314;9.26464333333333;0.139740023376745
"99";"surface_water_abstraction_km3";"Kenya";"AFR";"KEN";0.122326;0.121415;0.121745;0.121955;0.128532;0.129411;0.133854;0.133315;0.145471;0.14855;0.157237;0.161314;0.169039;0.195527;0.21068;0.221972;0.236561;0.244657;0.255197;0.280519;0.295108;0.305305;0.31664;0.323929;0.32633;0.330482;0.327471;0.345615;0.365536;0.381957;0.396887;0.409686;0.422287;0.424954;0.435426;0.398254;0.431605;0.468669;0.512754;0.518992;0.559219;0.540063;0.535197;0.572622;0.571161;0.612608;0.595836;0.635343;0.694164;0.743363;0.778628;0.771598;0.829861;0.803295;0.822279;0.833925;0.794217;0.78972;0.407935568965517;0.227249088347359;0.98035596411179;0.996616321634009;0.967332123411978;0;0;0;0.0131927874434771;0.961097816369553;0.961097816369553;0.1231946;0.0030019672383289;0.1381202;0.00836593633133793;0.1787594;0.0232492955441665;0.2477812;0.02195749278037;0.3134624;0.0131210628494799;0.3502122;0.0232923184268977;0.417848;0.0148758848980489;0.4660548;0.0518982987842569;0.5556524;0.0173396757120772;0.6562628;0.0612734109438996;0.8011322;0.0257677938073868;0.805954;0.0243277286855966
