"FID";"irrigation_water_withdrawal_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"23";"irrigation_water_withdrawal_km3";"Belarus";"ECA";"BLR";0.00110682;0.0553195;0.0109429;0.0365577;0.000796192;0.0520706;0.0307074;0.00103085;0.0259226;0.0260395;0.017438;0.0137401;0.00907383;0.0476081;0.0264089;0.0194496;0.00453102;0.0562493;0.044662;0.000548838;0.0142696;0.059707;0;0.0540847;0.0201599;0.0843198;0.0162153;0.00514955;0.0648274;0.0171218;0;0.0206262;0.0131111;0.0251753;0.161178;0.00626805;0.104591;0.0819605;0.0423244;0.00198471;0;0.112435;0.0453019;0.00614777;0.152161;0.0504169;0.0227322;0.0611752;0.0454255;0.036065;0.0272694;0.000950108;0.0508372;0.0397861;0.0427831;0.0898061;0.0757667;0.165936;0.0396254006551724;0.0395987093939805;0.372156295259092;0.325437598671751;0.213139658002139;0.00401894932010904;0.0126750249927;0.018205793738107;0.000872684016426217;0.138500308100973;0.138500308100973;0.0209446224;0.0241087769534788;0.02715419;0.0181565486056133;0.022853786;0.0152290191331379;0.0250881516;0.0245495394382345;0.02964424;0.0260106653575605;0.03752677;0.0348343866896204;0.04401812;0.0661844204516214;0.047425732;0.0454020454454353;0.063209134;0.066909796107209;0.04316296;0.0145771783357754;0.0323251816;0.0194787342816902;0.110502933333333;0.0485169542339926
"230";"irrigation_water_withdrawal_km3";"Tokelau (N.Z.)";"Other";"TKL";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"231";"irrigation_water_withdrawal_km3";"Niue (N.Z.)";"Other";"NIU";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"232";"irrigation_water_withdrawal_km3";"Pitcairn Islands (U.K.)";"Other";"PCN";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"233";"irrigation_water_withdrawal_km3";"Johnston Atoll (U.S.)";"Other";"UMI";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"234";"irrigation_water_withdrawal_km3";"Midway Islands (U.S.)";"Other";"UMI";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"235";"irrigation_water_withdrawal_km3";"Norfolk Island (Aus.)";"Other";"NFK";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"236";"irrigation_water_withdrawal_km3";"Wake Island (U.S.)";"Other";"UMI";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"237";"irrigation_water_withdrawal_km3";"Glorioso Islands (Fr.)";"Other";"ATF";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"238";"irrigation_water_withdrawal_km3";"Falkland Islands (U.K.) / (Islas Malvina";"Other";"FLK";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"239";"irrigation_water_withdrawal_km3";"Turks and Caicos Islands (U.K.)";"Other";"TCA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"24";"irrigation_water_withdrawal_km3";"Belize";"LCR";"BLZ";0.00946346;0.0122534;0.0107268;0.0104528;0.0119512;0.00958032;0.0104993;0.0107908;0.0109806;0.0113507;0.0115543;0.0123068;0.0123655;0.0122135;0.0118812;0.0128767;0.013199;0.0104413;0.0141778;0.0139459;0.0147984;0.0160074;0.018324;0.0211449;0.0193643;0.0197152;0.0188306;0.020015;0.0210304;0.0192992;0.0198591;0.0208498;0.0245407;0.0343095;0.0318199;0.0312406;0.0330379;0.0271142;0.0315725;0.0275219;0.0297303;0.0327982;0.0296432;0.0306436;0.0386805;0.0341365;0.0371061;0.0335434;0.0355951;0.0408644;0.0345146;0.0340623;0.0316371;0.0339815;0.0321994;0.0292424;0.0438355;0.0362407;0.0227907186206897;0.0101762537682759;0.939927431200417;0.933741425451414;0.79189352692075;0;0;0;0.000566412557753232;0.883463575923012;0.883463575923012;0.010969532;0.00114085195758258;0.010640344;0.000668311508714312;0.01206426;0.000341106263501566;0.01292814;0.00148810869327479;0.0179278;0.0025520246677883;0.01977808;0.00082997511528961;0.0262758;0.00649814333867759;0.03009742;0.00262973615539658;0.03229916;0.00378697059838072;0.0362491;0.00292604897173646;0.03327898;0.00127427864574433;0.0364395333333333;0.00729858156927312
"240";"irrigation_water_withdrawal_km3";"Guernsey (U.K.)";"Other";"GGY";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"241";"irrigation_water_withdrawal_km3";"Jersey (U.K.)";"Other";"JEY";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"242";"irrigation_water_withdrawal_km3";"Malta";"MENA";"MLT";0.0625178;0.0530803;0.0661493;0.0588673;0.0612789;0.0584042;0.0575309;0.0631495;0.0560793;0.0677332;0.0614295;0.0563315;0.0667957;0.0483594;0.0520692;0.0586852;0.0608349;0.043402;0.0489324;0.0629855;0.0516582;0.0524149;0.052474;0.074147;0.0527676;0.0657335;0.0593011;0.0543575;0.0608914;0.06427;0.0650823;0.0682085;0.0721628;0.0635662;0.0662235;0.0673173;0.0394077;0.0332988;0.0512972;0.0385352;0.0304516;0.00826167;0.0568548;0.0099824;0.009813;0.0782528;0.0181028;0.0304503;0.0592229;0.0120118;0.0493553;0.0798511;0.0109872;0.0398726;0.0462101;0.0153602;0.0303356;0.032658;0.0506166356896552;0.0183829188126116;-0.511401135785348;-0.440708726814113;-0.276467029643073;4.08647979460566e-05;0.000605132211162012;0.00217270359804863;-0.000556707122642954;0.261531121682542;0.261531121682542;0.06037872;0.00485378475336515;0.06057942;0.00479734342495927;0.05699706;0.00733136779141519;0.054968;0.00840712824126051;0.05669234;0.00976604053124909;0.0609107;0.0044743689840021;0.06704866;0.00332320045633723;0.04597124;0.0136288812014413;0.023072694;0.0209894059793311;0.03960812;0.0282225628697502;0.04525526;0.0245859063162821;0.0261179333333333;0.00938855714651263
"243";"irrigation_water_withdrawal_km3";"Timor-Leste";"EAP";"TLS";0.000170955;0.000163673;0.000166176;0.000182385;0.000182571;0.000167795;0.000175112;0.000172885;0.000358535;0.000370845;0.000413645;0.000357952;0.000362875;0.000371397;0.000362481;0.000375636;0.000386322;0.000182258;0.000174365;0.000163829;0.000349502;0.000357059;0.000370114;0.000365437;0.000403405;0.000411975;0.000402995;0.000385286;0.000388958;0.000421205;0.000449594;0.000394413;0.000433146;0.000435355;0.000442348;0.000428048;0.000515629;0.000476936;0.000458576;0.000729805;0.000866286;0.00128701;0.00145294;0.00801003;0.00833288;0.00903035;0.00892921;0.00879761;0.0093681;0.00893041;0.0096102;0.00909864;0.00914157;0.00929755;0.00881987;0.00937575;0.0088836;0.0087508;0.00261834972413793;0.00378928040851893;0.785707432050118;0.936509889569043;0.801572897761646;2.78665979180914e-13;0;0;0.000176306460241777;0.617336168778785;0.617336168778785;0.000173152;8.90658009563715e-06;0.0002490344;0.000105701580081851;0.00037367;2.2868911342694e-05;0.000256482;0.000113900267328483;0.0003691034;2.07385270523246e-05;0.0004020838;1.51553548523286e-05;0.0004309712;2.14283089790119e-05;0.0005217988;0.000120523495048476;0.0039898292;0.00382497272169792;0.009011136;0.00021599443529869;0.009193566;0.000289723916910565;0.00900338333333333;0.000329244074864429
"244";"irrigation_water_withdrawal_km3";"Indonesia";"EAP";"IDN";29.3358;27.7933;28.8489;26.7632;27.7369;26.7817;26.0225;26.198;26.292;26.3167;48.7595;39.7563;42.0787;44.637;38.4932;42.9885;45.1794;46.1999;44.103;44.0305;46.7118;47.4024;44.3091;45.7432;41.3593;41.7915;46.9128;43.986;47.06;43.7179;53.2149;55.3522;50.0505;47.2463;55.4635;69.5202;72.6446;65.0061;71.4425;66.2449;67.6392;68.2936;70.6143;89.3173;82.5697;74.7279;81.8903;89.7433;87.7235;81.0507;85.6451;87.3387;93.7058;91.7216;80.8616;89.8532;78.8344;79.6263;55.9422620689655;21.2369004237521;0.947204797651231;0.931034482758621;0.762855414398064;0;0;0;1.19120262081269;0.897196928693507;0.897196928693507;28.09562;1.01253366215647;26.32218;0.281659487679716;42.74494;4.09902308032048;44.50026;1.22616429690315;45.10516;2.39430978634762;44.69364;2.25829417105035;52.26548;3.56212278311683;68.97166;3.28090387286796;75.68682;9.72520399410727;83.02714;5.94219461209409;87.85456;5.08036225312723;82.7713;6.14587317718158
"245";"irrigation_water_withdrawal_km3";"Sudan";"AFR";"SDN";13.1305;12.9698;14.631;13.0229;13.0022;13.851;13.1421;14.1028;14.6832;13.8535;14.2391;15.5321;14.9842;14.6601;14.9803;16.1527;15.662;15.539;16.1294;15.7805;15.3034;18.0141;17.1884;19.038;18.2073;19.3881;20.9348;18.1878;20.325;19.8418;18.5518;20.1761;23.2087;22.0079;20.0937;21.0454;19.832;19.7206;20.5693;20.1887;20.3596;19.7955;22.3246;20.9351;21.3194;19.681;22.5844;21.4333;21.0064;19.5608;22.036;22.6749;21.3218;26.1618;24.6076;24.2697;23.5245;26.4535;18.6538137931034;3.61643833230782;0.935459618979357;0.930173182810914;0.787053841500303;0;0;0;0.200334953397519;0.875084698741004;0.875084698741004;13.35128;0.717921365471178;13.92652;0.554524388102092;14.87916;0.475725086578372;15.85272;0.276834746735304;17.55024;1.41770430026857;19.7355;1.038411344314;20.80764;1.81680216259228;20.2712;0.545690502940998;20.94684;0.962755941555283;20.85318;1.26504844650314;23.36042;1.98640286497981;24.7492333333333;1.52224321753566
"246";"irrigation_water_withdrawal_km3";"South Sudan";"AFR";NA;0.0319183;0.0324279;0.0349956;0.033107;0.0322097;0.0315805;0.0326863;0.0358249;0.030488;0.0350222;0.0349072;0.0357633;0.0356963;0.0372649;0.0350942;0.0370441;0.0386619;0.0366719;0.0343446;0.0361638;0.0420093;0.0437927;0.0427315;0.0470072;0.0488996;0.0547841;0.0507054;0.0449543;0.0508048;0.0578163;0.0523439;0.0501841;0.0641212;0.0494956;0.0590936;0.0530413;0.0591828;0.0586021;0.0519354;0.0500322;0.05698;0.0476075;0.0540165;0.0528527;0.054023;0.0530374;0.0585139;0.0571016;0.0542642;0.0540503;0.0553202;0.0608396;0.0569419;0.0684173;0.0702457;0.0652046;0.0563223;0.0673784;0.0476987431034483;0.01111633249757;0.911113520594043;0.898182041896091;0.737447065940714;0;0;2.22044604925031e-16;0.000599769863730039;0.830127847409269;0.830127847409269;0.0329317;0.0012341486235458;0.03312038;0.00225944838777079;0.03574518;0.000927126192597317;0.03657726;0.00155951435485538;0.04488806;0.00294622772422635;0.05181298;0.00485159913811931;0.05504768;0.00633420600525433;0.05455876;0.00410502107948303;0.05309594;0.00342691305594408;0.05539348;0.00230679505526607;0.06235294;0.00671008767401738;0.0629684333333333;0.00585744550323205
"25";"irrigation_water_withdrawal_km3";"Bermuda (U.K.)";"Other";"BMU";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"26";"irrigation_water_withdrawal_km3";"Bolivia";"LCR";"BOL";0.217543;0.235428;0.214285;0.237445;0.242067;0.245183;0.239877;0.253101;0.245855;0.246494;0.261196;0.250925;0.246676;0.247663;0.278331;0.318119;0.34015;0.421329;0.432863;0.395661;0.473242;0.400057;0.488612;0.432304;0.439155;0.49442;0.425901;0.389578;0.376103;0.424358;0.396353;0.395015;0.400056;0.447848;0.419401;0.422326;0.435107;0.443162;0.419787;0.402499;0.399523;0.389128;0.393292;0.408773;0.428522;0.442161;0.399861;0.45975;0.493157;0.553153;0.525355;0.552887;0.545904;0.662207;0.609305;0.60581;0.599629;0.529976;0.398170137931035;0.11264923269538;0.874305632945308;0.821403303700514;0.657592256503327;0;0;3.06421554796543e-13;0.00583233061613703;0.764410339799897;0.764410339799897;0.2293536;0.0125554032910138;0.246102;0.00471157776121758;0.2569582;0.0132597078663144;0.3816244;0.0503784110884812;0.446674;0.035002969224053;0.422072;0.0458888034764473;0.4117346;0.0224470470730562;0.4245762;0.0155863105544577;0.4038476;0.0156514780548037;0.4696164;0.0575532015946984;0.5791316;0.0558943899045333;0.578471666666667;0.0421120345546654
"27";"irrigation_water_withdrawal_km3";"Brazil";"LCR";"BRA";4.29099;4.26517;4.64555;4.27766;4.52923;4.49576;4.96282;4.77186;5.23976;6.22403;5.9424;5.84712;6.29713;6.81164;6.84628;7.61043;7.74259;8.5498;8.82482;9.39192;10.1977;11.1711;12.2611;13.3221;12.8529;14.5557;14.9874;15.7218;15.3884;17.2684;18.04;16.7134;17.6724;19.6104;18.6339;19.1859;19.351;19.4788;18.2641;18.8185;21.0702;21.9305;19.5447;22.9914;24.0419;25.4671;29.3363;28.2025;28.8487;30.1867;31.7129;26.537;33.0822;32.3762;31.246;30.8346;31.6698;32.8693;16.3277579310345;9.41384308977779;0.981934655374591;0.992002214771294;0.939503932244404;0;0;0;0.547394164692849;0.964195667425613;0.964195667425613;4.40172;0.174649497565839;5.138846;0.664648672141907;6.348914;0.469366786830939;8.423912;0.748259168517166;11.96098;1.2719382579355;15.58434;1.037760019465;18.13402;1.08047118055041;19.01966;0.489787640717893;21.91574;1.73310322918169;28.40826;1.79658382715642;30.99086;2.58438469427444;31.7912333333333;1.02277102194643
"28";"irrigation_water_withdrawal_km3";"Barbados";"LCR";"BRB";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29";"irrigation_water_withdrawal_km3";"Brunei";"Other";"BRN";0.00775331;0.00890361;0.0088005;0.0068374;0.00838297;0.0079435;0.00835717;0.00703218;0.00887394;0.00740331;0.00684711;0.00709645;0.00880891;0.00765859;0.00861714;0.00919946;0.0104581;0.0105978;0.00998265;0.0093056;0.0101152;0.0111374;0.0118833;0.0108117;0.00954379;0.00866869;0.0149554;0.014443;0.0131772;0.0104126;0.0134918;0.010501;0.00846504;0.00953887;0.010964;0.0121128;0.0111047;0.0132219;0.0137075;0.0113075;0.0106602;0.0134453;0.0126906;0.0118275;0.010802;0.0119229;0.011125;0.012452;0.0145125;0.0147764;0.0142787;0.00798593;0.0135255;0.0108127;0.0108829;0.0118066;0.0100983;0.00985678;0.0105497396551724;0.00222474940980111;0.629941023999526;0.654618720969578;0.468844525105868;1.17021921042237e-07;6.66792728495549e-08;2.00698891283935e-07;8.29911175366816e-05;0.396825693717572;0.396825693717572;0.008135558;0.000855071950522293;0.00792202;0.000734309861196212;0.00780564;0.000881537983072766;0.009908722;0.000642051157946156;0.010698278;0.000905923881692055;0.012331378;0.00269985398594443;0.010592142;0.00188338435918429;0.01229088;0.00114884530812464;0.01188512;0.00119998517365841;0.01295776;0.00161325800261458;0.011497146;0.00250128291474195;0.0105872266666667;0.00106289062096405
"3";"irrigation_water_withdrawal_km3";"Angola";"AFR";"AGO";0.783548;0.887697;0.913537;0.985782;0.983069;0.991253;1.02075;0.912648;0.912099;0.941526;1.00403;0.962736;0.944273;0.914511;0.856227;0.988336;0.982128;0.992002;1.03789;1.03232;1.04028;1.12731;1.13215;1.05732;1.2116;1.00264;1.00204;1.02985;1.04766;1.06989;1.02462;1.10925;1.01258;0.960878;1.13927;0.968783;0.926728;0.986512;1.02517;0.983771;0.978328;0.880851;0.967186;1.03903;0.966307;0.988144;0.998026;0.988701;0.988006;0.964933;1.07582;0.971758;0.988605;1.06315;1.07429;1.14243;1.07658;1.12876;1.00319946551724;0.0764368655198445;0.386305847142742;0.367559752683872;0.264367816091954;0.00274277025138892;0.00476636230100895;0.00337449012359614;0.00174857704020429;0.149232207536679;0.149232207536679;0.9107266;0.0830352229918123;0.9556552;0.0486079531938962;0.9363554;0.0553087114051666;1.0065352;0.0263918339112688;1.113732;0.0683360085899081;1.030416;0.0292940954801475;1.0493196;0.07325386058632;0.9781928;0.0355118033152359;0.9663404;0.0564283487468843;0.985562;0.0122821019984366;1.0347246;0.05038369369945;1.11592333333333;0.0347511242024388
"30";"irrigation_water_withdrawal_km3";"Bhutan";"SOA";"BTN";0.00995746;0.0120223;0.0111324;0.0109596;0.0134491;0.0108314;0.00945245;0.00970443;0.014602;0.0121773;0.0136708;0.0145565;0.0161614;0.0162191;0.0180901;0.0192545;0.0178024;0.0185005;0.0182769;0.0246077;0.0247044;0.0182604;0.0229247;0.0201079;0.0159268;0.023685;0.0280549;0.0280136;0.0292412;0.0243525;0.0241474;0.0249276;0.026986;0.0320169;0.0267149;0.0263795;0.0299057;0.0227791;0.03079;0.0287014;0.0380788;0.0356768;0.0304209;0.0360317;0.0297471;0.0268466;0.0302692;0.0320298;0.0267914;0.0289286;0.0258847;0.0234851;0.0268331;0.0262013;0.0235277;0.0302157;0.0328558;0.0213274;0.0228482748275862;0.00750527647474931;0.813907613986112;0.790642591282414;0.607985480943739;7.99360577730113e-15;0;1.56732404832383e-11;0.000361736578793563;0.662445604104568;0.662445604104568;0.011504172;0.00131132496388958;0.011353516;0.00211171790647567;0.01573958;0.00170384453428122;0.0196884;0.00279947389521674;0.02038484;0.00352042430439855;0.02666944;0.00248069083583586;0.02695856;0.00306897156112597;0.02771114;0.0032161456361614;0.03399106;0.00369028414122815;0.02897312;0.00225316929501536;0.02518638;0.00157122350160631;0.0281329666666667;0.00603981251723374
"31";"irrigation_water_withdrawal_km3";"Botswana";"AFR";"BWA";0.00120821;0.00131295;0.00136862;0.00136967;0.00157641;0.0016424;0.00181324;0.0034643;0.00173693;0.00172608;0.00175301;0.00157821;0.00216043;0.00153725;0.00170036;0.00188189;0.00153486;0.00159493;0.0013986;0.00159823;0.00160339;0.00382676;0.00314765;0.00341415;0.00412304;0.00452963;0.0040839;0.00383871;0.00399335;0.00419605;0.00296402;0.00381895;0.00264025;0.00231072;0.00307904;0.0026089;0.0028608;0.00247182;0.00223921;0.00249274;0.00256808;0.00261307;0.00173217;0.00196913;0.00326063;0.00316314;0.0025068;0.00293362;0.00347304;0.00406772;0.00357867;0.00276928;0.00307458;0.00360409;0.00481303;0.00402022;0.00372341;0.00472757;0.00270341224137931;0.00102252907482198;0.627323786048476;0.643175735950045;0.456745311554749;1.36802295047644e-07;1.25776370261464e-07;4.09410508162011e-07;3.7985516933772e-05;0.393535132542197;0.393535132542197;0.001367172;0.00013416204761407;0.00207659;0.000778113005674626;0.001745852;0.0002477974534171;0.001601702;0.000176267910777884;0.003222998;0.000979789599388562;0.004128328;0.000259663752803505;0.002962596;0.000564746108733827;0.002534694;0.000226315999169303;0.002428616;0.000600392620857385;0.003228864;0.00058655059277099;0.00356793;0.000779893093346774;0.00415706666666667;0.000515877489364804
"32";"irrigation_water_withdrawal_km3";"Central African Republic";"AFR";"CAF";0.00128499;0.00120156;0.00118878;0.00125929;0.00121652;0.00118444;0.00130416;0.00117159;0.0011075;0.0011609;0.00124649;0.00121653;0.00119726;0.00128282;0.00131924;0.00124007;0.00123584;0.00123362;0.00122081;0.00111814;0.00121656;0.00113951;0.00114387;0.00112456;0.00107548;0.00108394;0.00116092;0.00118025;0.00118874;0.00117583;0.00115022;0.00112461;0.0063675;0.00610021;0.00647836;0.0131442;0.0139201;0.0139858;0.0120874;0.0120156;0.0127762;0.0131477;0.0142899;0.0147239;0.014943;0.0142696;0.0143225;0.0146755;0.0134695;0.0133526;0.0131509;0.0137044;0.0135439;0.0146215;0.0145086;0.0136298;0.0143227;0.0146655;0.00645468810344828;0.006127594912689;0.878913257552218;0.71041865329601;0.486993345432547;0;0;6.66673989346833e-08;0.000318923618382598;0.772488514301046;0.772488514301046;0.001230228;4.05313973358926e-05;0.001185718;7.23942844429034e-05;0.001252468;4.9383558701252e-05;0.001209696;5.16828514112756e-05;0.001139996;5.06899263167742e-05;0.001157936;4.25773076884859e-05;0.00424418;0.00283941899524357;0.01303062;0.000953463880805141;0.01397614;0.00096418066927314;0.01401794;0.00057704818949547;0.01390586;0.000635806946328837;0.014206;0.000527619929494708
"33";"irrigation_water_withdrawal_km3";"Canada";"Other";"CAN";0.558121;0.419201;0.696145;0.76792;0.61174;0.583694;0.510887;0.261232;0.352752;0.777759;0.428878;0.672033;0.692029;0.690397;0.565465;0.926234;0.864263;0.512865;0.826717;0.924249;0.402154;0.904315;0.853469;0.885353;0.646133;1.1019;1.27317;1.1232;0.922737;1.2596;1.85073;0.828243;1.29236;0.756885;0.943132;0.118615;1.15548;0.615365;1.01886;0.961168;1.19531;1.24664;1.598;1.83433;1.01196;1.61204;1.13277;1.01465;1.84148;1.49107;1.25947;1.27709;0.57016;1.38157;1.54753;0.945503;0.954491;1.60249;0.949517310344828;0.406248734100493;0.650363075204734;0.704081946537882;0.514821536600121;3.28525406878555e-08;0;1.13978839699769e-08;0.0156458267556675;0.422972129589757;0.422972129589757;0.6106254;0.133656694969986;0.4972648;0.201821703007134;0.6097604;0.113829681550112;0.8108656;0.171808447058927;0.7382848;0.214440173267977;1.1361214;0.142214848362609;1.13427;0.450253561256877;0.7738976;0.416896203882093;1.377248;0.332133485469322;1.418402;0.341457400080889;1.207164;0.374054182545791;1.16749466666667;0.376743813555489
