"FID";"domesticGrossDemand_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"116";"domesticGrossDemand_km3";"Latvia";"ECA";"LVA";0.0834406;0.0834406;0.0836692;0.0847878;0.0864762;0.0874102;0.0907677;0.0930957;0.0977718;0.100795;0.105307;0.111401;0.106801;0.110958;0.115494;0.126033;0.136998;0.139875;0.142927;0.148533;0.156439;0.162477;0.158757;0.16484;0.161801;0.157665;0.157643;0.158168;0.160986;0.165242;0.173916;0.180649;0.198178;0.192103;0.171354;0.163914;0.166598;0.166324;0.168318;0.17273;0.176075;0.178341;0.180792;0.183772;0.190086;0.201814;0.214237;0.223162;0.237304;0.262836;0.27447;0.251909;0.246952;0.246952;0.247629;0.246952;0.246952;0.246952;0.164677082758621;0.053435808712803;0.959877110487078;0.973583446972124;0.889838038997917;0;1.30860690678596e-37;0;0.00303737659724997;0.92136406723702;0.92136406723702;0.08436288;0.00130662457959431;0.09396808;0.00536386967654883;0.1099922;0.00404110587587111;0.1388732;0.00835367800432839;0.1608628;0.00329045516608265;0.1599408;0.00327097595527695;0.18324;0.011582571670402;0.1675768;0.00328056812153017;0.1818132;0.00543833795382376;0.2278706;0.0234444055117634;0.2535824;0.0118581141122861;0.246952;0
"117";"domesticGrossDemand_km3";"Macao";"EAP";"MAC";0.0013249;0.0013249;0.00132853;0.00123136;0.00122331;0.00127056;0.0013568;0.00144422;0.00150907;0.00151564;0.00152845;0.00161481;0.00172242;0.00204139;0.00216095;0.00233374;0.00239604;0.00252588;0.0025133;0.00264935;0.00256766;0.00273837;0.0028282;0.00287941;0.00295204;0.00309575;0.00325382;0.0032743;0.00329052;0.00324481;0.00343061;0.00358517;0.00367173;0.00378084;0.0039545;0.00405192;0.00439765;0.00540349;0.0057275;0.00595911;0.00612521;0.00628703;0.00653369;0.00678334;0.00703903;0.00737744;0.00783142;0.00836251;0.00892411;0.00971948;0.0105844;0.0109932;0.011628;0.011628;0.0116598;0.011628;0.011628;0.011628;0.00474937379310345;0.00342949511431518;0.933828764734758;0.996907601611974;0.974815750771251;0;1.46386608830978e-63;0;0.000189647907963946;0.872036161846038;0.872036161846038;0.0012866;5.41963711884846e-05;0.001419258;0.000104870019166585;0.001813604;0.000274627969041757;0.002483662;0.000122747204530287;0.002793136;0.000148123183296876;0.00323184;7.81313371829767e-05;0.00368457;0.000197908454215579;0.005107934;0.000838955435246712;0.00655366;0.000368577230577256;0.008442992;0.000918802872258245;0.01129868;0.000487551260894687;0.011628;0
"118";"domesticGrossDemand_km3";"Morocco";"MENA";"MAR";0.160315;0.160315;0.160754;0.163334;0.175212;0.184677;0.190599;0.197958;0.200479;0.208555;0.218338;0.229946;0.239655;0.274895;0.29362;0.318847;0.345946;0.369837;0.384637;0.409674;0.44083;0.475265;0.50865;0.486701;0.498256;0.49318;0.489404;0.499615;0.553085;0.578128;0.618613;0.633567;0.666942;0.692163;0.705848;0.701077;0.737891;0.76355;0.797767;0.783841;0.836601;0.842068;0.832533;0.845969;0.870985;0.936402;0.985107;1.0082;1.04969;1.10571;1.17509;1.19438;1.20569;1.20569;1.209;1.20569;1.20569;1.20569;0.619519844827586;0.34982679950286;0.988475176025867;0.997646097273394;0.978457652704394;0;7.10384089938463e-67;0;0.0204771477744622;0.977083173619365;0.977083173619365;0.163986;0.00640012667843379;0.1964536;0.00919069631747235;0.2512908;0.0317245913559182;0.3657882;0.0349815045516913;0.4819404;0.0261576508941457;0.5226824;0.0403375789469324;0.6634266;0.037207419815139;0.7568252;0.0384632067851863;0.8456312;0.0150725995833499;1.0170218;0.0642820715223148;1.19797;0.0139395139800497;1.20569;0
"119";"domesticGrossDemand_km3";"Monaco";"Other";"MCO";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"12";"domesticGrossDemand_km3";"Austria";"Other";"AUT";0.268737;0.268737;0.269473;0.278867;0.285848;0.294676;0.304747;0.314181;0.324089;0.331881;0.341406;0.352966;0.367681;0.385967;0.412467;0.452046;0.477622;0.496242;0.508542;0.536546;0.567281;0.599194;0.617862;0.591868;0.591418;0.594191;0.585061;0.589234;0.655071;0.70234;0.719479;0.721669;0.774848;0.786926;0.820542;0.816403;0.839173;0.891824;0.892143;0.861726;0.869592;0.868962;0.845596;0.849618;0.87459;0.934891;0.978761;0.998065;1.02114;1.06977;1.10541;1.07904;1.07959;1.07959;1.08254;1.07959;1.07959;1.07959;0.680463775862069;0.278234768288009;0.991566089856668;0.990261140659194;0.93961069875087;0;1.19596400690035e-49;0;0.016337427943031;0.983203310553641;0.983203310553641;0.2743324;0.00773631713414076;0.3139148;0.014837027438136;0.3720974;0.0280604147207414;0.4941996;0.0318387980426397;0.5935246;0.0181683774949774;0.6251794;0.0517424020441649;0.7646928;0.0436231345927823;0.8602538;0.0331023366501521;0.8616716;0.0131003999480932;1.0005254;0.0500184803377712;1.085234;0.0113622590183466;1.07959;0
"120";"domesticGrossDemand_km3";"Moldova";"ECA";"MDA";0.158979;0.158979;0.159414;0.163082;0.166644;0.169998;0.173194;0.176673;0.179572;0.182475;0.185388;0.188386;0.191278;0.194443;0.197932;0.202045;0.207089;0.210289;0.213418;0.216123;0.21815;0.221327;0.224131;0.2257;0.228596;0.231492;0.233832;0.236373;0.2389;0.238921;0.241926;0.244223;0.245891;0.245669;0.245126;0.243575;0.240839;0.238206;0.235804;0.234552;0.230643;0.225787;0.222548;0.22055;0.217762;0.215456;0.214127;0.212589;0.212161;0.212889;0.213588;0.207436;0.207472;0.207472;0.20804;0.207472;0.207472;0.207472;0.211371896551724;0.0247993404225318;0.576003049223051;0.46057512750565;0.325343239360766;2.2348470825051e-06;0.000274726585214976;0.000322019319876965;0.000845893198806487;0.331779512714258;0.331779512714258;0.1614196;0.00339092233765386;0.1763824;0.00495742446235946;0.1914854;0.00492781978160728;0.2097928;0.00549542220398033;0.2235808;0.00401619106866194;0.2359036;0.00324257587420865;0.244567;0.00161036315780013;0.2385952;0.00367840953402418;0.223458;0.0049693421596827;0.2134444;0.00134161946914914;0.2088016;0.00268748000922798;0.207472;0
"121";"domesticGrossDemand_km3";"Madagascar";"AFR";"MDG";0.0654802;0.0654802;0.0656596;0.0641346;0.0663274;0.068009;0.070326;0.0723089;0.0752722;0.0779291;0.0813049;0.083491;0.0865104;0.0902814;0.0948052;0.102723;0.109156;0.117118;0.117256;0.122591;0.129411;0.143234;0.152618;0.148858;0.150482;0.152706;0.147032;0.148648;0.157325;0.148876;0.149416;0.153065;0.166902;0.162703;0.17225;0.181909;0.178827;0.185833;0.203374;0.200737;0.208436;0.212578;0.219696;0.234973;0.237137;0.258623;0.24683;0.261834;0.273887;0.303563;0.332902;0.328359;0.337124;0.337124;0.338047;0.337124;0.337124;0.337124;0.173669915517241;0.088370613348117;0.968173131873147;0.994261325491886;0.96024814303868;0;4.66597727873731e-56;0;0.0050665404687932;0.937359213281053;0.937359213281053;0.0654164;0.000796903281458922;0.07276904;0.00392842790604588;0.08727858;0.00539183762941727;0.1137688;0.00781819254687425;0.1449206;0.00934176866551511;0.1509174;0.0041433757734485;0.1608672;0.00950475426825964;0.190136;0.0111995386512124;0.222564;0.0129798075293896;0.2689474;0.0216160385431744;0.3347112;0.00407413852243636;0.337124;0
"122";"domesticGrossDemand_km3";"Maldives";"SOA";"MDV";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"123";"domesticGrossDemand_km3";"Mexico";"LCR";"MEX";1.4318;1.4318;1.43573;1.54306;1.61291;1.7039;1.83674;1.94326;2.05362;2.15745;2.27593;2.40187;2.52762;2.9249;3.12552;3.39742;3.75366;4.08793;4.19325;4.18271;4.56679;5.0463;5.72961;6.27571;5.72238;5.53033;5.88556;6.09419;5.56958;5.78224;6.33178;6.80981;7.243;7.75132;8.20095;8.56669;8.81479;8.00507;8.47563;9.07995;9.35597;9.84893;10.5285;10.8403;11.0711;11.4046;11.7862;12.2838;12.7982;13.2158;13.5167;12.7338;13.4224;13.4224;13.4592;13.4224;13.4224;13.4224;6.99065275862069;4.15308976233856;0.988490718055999;0.993584371135584;0.956606241105537;0;1.04972008871923e-54;0;0.243105359746529;0.977113899682861;0.977113899682861;1.49106;0.0831208857628455;1.938994;0.177908271252351;2.651168;0.359915332224122;3.922994;0.343728316887044;5.468158;0.666249699789801;5.77238;0.232478305762065;7.267372;0.740111970832792;8.588426;0.401975160028577;10.32896;0.712249065952354;12.29772;0.733631536944807;13.3109;0.324905924845946;13.4224;0
"124";"domesticGrossDemand_km3";"Marshall Islands";"EAP";"MHL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"125";"domesticGrossDemand_km3";"Macedonia, FYR";"ECA";"MKD";0.00528758;0.00528758;0.00530206;0.0053455;0.00543071;0.0055615;0.00578882;0.00627075;0.00638501;0.00647702;0.00662732;0.00689849;0.00715687;0.00734248;0.0076578;0.00829515;0.00890965;0.00957544;0.00982034;0.0102769;0.0107057;0.0113471;0.0119155;0.0122027;0.0122296;0.0121316;0.0121907;0.0127979;0.013102;0.0133234;0.0136481;0.0139675;0.0140617;0.0136861;0.0135687;0.0138816;0.0144283;0.0149704;0.0154387;0.0181481;0.0171888;0.0180171;0.0142811;0.0164202;0.0175927;0.0189301;0.0200201;0.0206475;0.0215474;0.0233141;0.0247619;0.0236704;0.0233827;0.0233827;0.0234468;0.0233827;0.0233827;0.0233827;0.0135205874137931;0.00608738959576632;0.97964327396847;0.991861214592271;0.946894502617156;0;8.02150696731113e-52;0;0.000353142249530896;0.95970094423166;0.95970094423166;0.005330686;6.07452827798176e-05;0.00609662;0.000399777582975834;0.007136592;0.000397023103068323;0.009375496;0.000780152698854526;0.01168012;0.00065015739017564;0.01270912;0.000534290451907949;0.01378642;0.000215155506552819;0.01537342;0.00165712962890656;0.01669998;0.00147478442390744;0.02089184;0.00165568406648128;0.0237289;0.0005894490096692;0.0233827;0
"126";"domesticGrossDemand_km3";"Mali";"AFR";"MLI";0.0752907;0.0752907;0.075497;0.0883432;0.0890905;0.0926308;0.0975065;0.105506;0.109663;0.0726887;0.0788394;0.0795242;0.0820503;0.0876959;0.0922949;0.0976704;0.0978992;0.112993;0.119105;0.124512;0.132115;0.145081;0.151252;0.144543;0.14061;0.141814;0.144263;0.1458;0.15861;0.167636;0.170986;0.175896;0.187987;0.190474;0.202768;0.200923;0.179593;0.201083;0.207045;0.205556;0.211038;0.213114;0.212061;0.220647;0.239996;0.263013;0.276433;0.288214;0.299922;0.322958;0.349233;0.358047;0.366847;0.366847;0.367852;0.366847;0.366847;0.366847;0.18456705862069;0.0947436867085196;0.950227480393453;0.980537614450496;0.91897325446306;0;2.76414004417875e-41;0;0.00533124310191018;0.902932264494886;0.902932264494886;0.08070242;0.00732139380835371;0.095599;0.0144332546449164;0.08408094;0.00576407396057684;0.11043592;0.0122469943615566;0.1427202;0.00704646717866477;0.1516246;0.0110626368375718;0.1856222;0.0125690892351037;0.19884;0.0110932820661876;0.2193712;0.0121351126776804;0.290108;0.0229138003286229;0.3617652;0.00805573653988261;0.366847;0
"127";"domesticGrossDemand_km3";"Myanmar";"EAP";"MMR";0.115492;0.115492;0.115808;0.113788;0.11528;0.120343;0.127197;0.137857;0.144042;0.146987;0.151276;0.158814;0.163431;0.16026;0.162201;0.175632;0.191379;0.207219;0.202464;0.212911;0.22712;0.238094;0.246187;0.250086;0.255605;0.257608;0.264625;0.277811;0.277647;0.287827;0.292796;0.29826;0.305387;0.309874;0.306092;0.308799;0.307763;0.325803;0.334914;0.342971;0.343694;0.347324;0.353901;0.355412;0.365423;0.380571;0.400243;0.421091;0.442645;0.46906;0.501542;0.507534;0.51618;0.51618;0.517594;0.51618;0.51618;0.51618;0.288622;0.128122519463125;0.982892600454628;0.99746147335804;0.976029718082299;0;5.87025401198868e-66;0;0.00745730929896329;0.966077864028459;0.966077864028459;0.115172;0.000796306473664504;0.1352852;0.0112795849303066;0.1591964;0.00476890105789584;0.197921;0.014759649707903;0.2434184;0.011120053205808;0.2731036;0.011953878901846;0.3024818;0.006851216475926;0.32405;0.0156282045993774;0.3531508;0.00836159947019707;0.422722;0.0347448146347048;0.511806;0.00698864035417473;0.51618;0
"128";"domesticGrossDemand_km3";"Mongolia";"EAP";"MNG";0.0218395;0.0218395;0.0218993;0.0224358;0.023022;0.0236411;0.0242978;0.0250882;0.0258286;0.0268343;0.0281662;0.0296812;0.0311013;0.0330364;0.0355997;0.0393724;0.045241;0.048498;0.0522097;0.0555988;0.058032;0.0628561;0.0668217;0.0706631;0.0739802;0.0767925;0.0727858;0.0743607;0.0827928;0.0860823;0.0899286;0.0943733;0.0868492;0.085667;0.0722307;0.0618533;0.0647257;0.0736622;0.0721238;0.0699774;0.069174;0.0682443;0.0733803;0.0737502;0.0768082;0.0808189;0.0874114;0.0948856;0.104702;0.112917;0.123802;0.117147;0.128712;0.128712;0.129064;0.128712;0.128712;0.128712;0.0687492086206897;0.0334381849631776;0.932786975720068;0.916596198432542;0.815786033024011;0;5.83951506037853e-24;0;0.00184703782644804;0.870091542072988;0.870091542072988;0.02220722;0.000519943744072375;0.025138;0.00125533737895436;0.03151696;0.0029046447464363;0.04818398;0.00627673599667853;0.06647062;0.00629223727755081;0.07856282;0.00567012159807883;0.08580976;0.00830347437359808;0.06846848;0.00500953939669108;0.0722714;0.00352882714439231;0.09614698;0.0129158179370104;0.1254874;0.00514759660424163;0.128712;0
"129";"domesticGrossDemand_km3";"Northern Mariana Islands (U.S.)";"Other";"MNP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13";"domesticGrossDemand_km3";"Azerbaijan";"ECA";"AZE";0.26545;0.26545;0.266178;0.275021;0.284366;0.294095;0.303247;0.313642;0.323159;0.335502;0.351667;0.369193;0.385057;0.405804;0.434254;0.476825;0.545184;0.576283;0.614748;0.647639;0.668474;0.716848;0.754051;0.753714;0.786348;0.817246;0.835228;0.859808;0.890132;0.856382;0.846052;0.850395;0.877324;0.87892;0.776156;0.726605;0.692437;0.683215;0.696445;0.74544;0.776542;0.784216;0.824121;0.846923;0.874677;0.923474;0.982453;1.12617;1.30259;1.49613;1.6972;1.63993;1.73182;1.73182;1.73657;1.73182;1.73182;1.73182;0.812311724137931;0.447871214757718;0.904028577009883;0.926442807251476;0.833995542689726;0;1.9794124061386e-25;0;0.0239765079208832;0.817267668050511;0.817267668050511;0.271293;0.00835532518816592;0.313929;0.0162647031789701;0.389195;0.0321392524570812;0.5721358;0.0658488424097189;0.735887;0.0450028927847977;0.8517592;0.0274912112719684;0.8457694;0.04171976917242;0.7088284;0.0261461737697889;0.8212958;0.0415093418124162;1.1661634;0.235444952317522;1.707468;0.0409260903336734;1.73182;0
"130";"domesticGrossDemand_km3";"Montenegro";"ECA";"MNE";0.00748401;0.00748401;0.00750452;0.0075777;0.00777339;0.0080247;0.00832552;0.00890339;0.00907343;0.00927106;0.00950233;0.00986072;0.0102466;0.0105731;0.0110536;0.0118616;0.0126186;0.0136248;0.0138089;0.0144173;0.0151002;0.0160664;0.0169773;0.0170796;0.0170583;0.0171093;0.0171665;0.0175468;0.0185322;0.019238;0.0197992;0.0201797;0.0202031;0.0203173;0.0204822;0.0199539;0.0203784;0.022993;0.0237655;0.0265636;0.0255225;0.0258332;0.0224025;0.0239522;0.0253151;0.0271252;0.028461;0.0235271;0.0238816;0.0246545;0.0252024;0.0247112;0.0245922;0.0245922;0.0246596;0.0245922;0.0245922;0.0245922;0.0178225668965517;0.00657392663870521;0.9626763575171;0.95149011843464;0.864344725465916;0;2.40008945731627e-30;0;0.000374762200006149;0.926745769322391;0.926745769322391;0.007564726;0.000122845326854545;0.00871962;0.000524706493908738;0.01024727;0.000604295087850299;0.01326624;0.0010174029894786;0.01645636;0.000867954073093732;0.01791856;0.0009322254893533;0.0201963;0.000252185457550589;0.02273088;0.00269604655505056;0.0246051;0.00142580482009285;0.02552988;0.00215816792604283;0.02475152;0.000256969593531997;0.0245922;0
"131";"domesticGrossDemand_km3";"Mozambique";"AFR";"MOZ";0.0222378;0.0222378;0.0222987;0.0225681;0.0229051;0.0238441;0.0250769;0.0265136;0.0276491;0.0282909;0.0290609;0.0305628;0.0314241;0.0315761;0.0321679;0.0347955;0.0379527;0.0402973;0.039829;0.041856;0.0446844;0.04679;0.0501069;0.0513206;0.0525967;0.0516522;0.052262;0.0563496;0.0592676;0.0502103;0.0499445;0.0520255;0.0536601;0.0560621;0.0525328;0.0542503;0.0552281;0.058162;0.0651822;0.0694024;0.0706972;0.0733099;0.0743605;0.0754207;0.0778724;0.0813479;0.087305;0.0924677;0.0960932;0.10087;0.107802;0.110293;0.112762;0.112762;0.113071;0.112762;0.112762;0.112762;0.0586130206896552;0.0291000594124597;0.962695895062783;0.98853798411588;0.948108469928203;0;1.11942915151939e-47;0;0.00165895121966223;0.926783386370729;0.926783386370729;0.0224495;0.000288968743984536;0.02627492;0.00182713245059027;0.03095836;0.00120606028373378;0.0389461;0.00270587766630349;0.04909972;0.00327892687582386;0.05394834;0.0037466492053567;0.052845;0.00224700187805885;0.060445;0.00658556226339103;0.07433214;0.00264466309064122;0.09161676;0.00758989170627618;0.111338;0.00227234251379496;0.112762;0
"132";"domesticGrossDemand_km3";"Mauritania";"AFR";"MRT";0.0280467;0.0280467;0.0281235;0.026038;0.0267638;0.0274807;0.0306235;0.0324733;0.0335712;0.0346162;0.0363842;0.0365517;0.03781;0.0395712;0.0422556;0.0461595;0.0501842;0.0533288;0.0559717;0.0576175;0.0589088;0.0631921;0.0662865;0.0685832;0.069963;0.0723363;0.0719229;0.0717272;0.0766871;0.0810237;0.0837182;0.0858235;0.0884412;0.0927847;0.102052;0.0991471;0.102303;0.107496;0.110121;0.111262;0.108894;0.0990438;0.0979273;0.100346;0.103631;0.108969;0.117982;0.128122;0.145803;0.150837;0.16461;0.159312;0.170756;0.170756;0.171224;0.170756;0.170756;0.170756;0.0852737689655172;0.0461426504334654;0.971625836100905;0.988722608031235;0.940824666061918;0;7.12167360368044e-48;0;0.00265492472238454;0.944056765378779;0.944056765378779;0.02740374;0.000951264754419084;0.03175298;0.00280851006353903;0.03851454;0.00244946556783311;0.05265234;0.00459285447984149;0.06538672;0.00443703818858932;0.07473944;0.00406407653938751;0.09056392;0.00725860265801897;0.10606582;0.00518453679338858;0.10196842;0.0044227856111279;0.1303426;0.0178437010818944;0.1673316;0.00525178301151141;0.170756;0
"133";"domesticGrossDemand_km3";"Martinique (Fr.)";"Other";"MTQ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"134";"domesticGrossDemand_km3";"Mauritius";"AFR";"MUS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"135";"domesticGrossDemand_km3";"Malawi";"AFR";"MWI";0.0220696;0.0220696;0.0221301;0.0228082;0.0235389;0.0242394;0.0248377;0.0266354;0.028269;0.0290812;0.0289111;0.030315;0.0314272;0.0346803;0.036481;0.0385002;0.0418692;0.0443964;0.0465893;0.0501485;0.0538671;0.0570218;0.0609155;0.0621104;0.062275;0.0638657;0.0649779;0.0659764;0.0685969;0.0713087;0.0781622;0.0846395;0.0906411;0.0966506;0.0920945;0.0973177;0.0827705;0.0896243;0.105101;0.113215;0.102089;0.105662;0.107187;0.109014;0.126343;0.126396;0.132754;0.138786;0.147977;0.155921;0.167469;0.177844;0.185884;0.185884;0.186393;0.185884;0.185884;0.185884;0.0845411051724138;0.0532247923949819;0.967310315003115;0.996476812476146;0.973601783460204;0;5.61032410776061e-62;0;0.00304881038789255;0.935689245511421;0.935689245511421;0.02252328;0.000647862830389273;0.02661254;0.00209883985763564;0.03236292;0.00313502163102585;0.04430072;0.00444414237474454;0.05923796;0.00367580488641603;0.06694512;0.00300251594866705;0.08843758;0.00717096764091151;0.0976057;0.0120799277479213;0.110059;0.00945203118382499;0.1403668;0.0117843666227761;0.1806948;0.0082063073729906;0.185884;0
"136";"domesticGrossDemand_km3";"Malaysia";"EAP";"MYS";0.238147;0.238147;0.2388;0.244181;0.253123;0.263629;0.275295;0.290621;0.302665;0.307225;0.317753;0.334363;0.346195;0.390769;0.418848;0.483065;0.527953;0.533374;0.572152;0.614521;0.6617;0.72684;0.775664;0.798229;0.829128;0.873211;0.920772;0.922557;0.910057;0.963018;1.01434;1.07002;1.13694;1.20218;1.29478;1.37108;1.44494;1.57703;1.66845;1.69699;1.54889;1.62417;1.73837;1.7587;1.83064;1.91069;2.00768;2.113;2.22981;2.38682;2.54681;2.47717;2.66921;2.66921;2.67653;2.66921;2.66921;2.66921;1.19386348275862;0.82449712918433;0.974865052557801;0.99819996901946;0.983313521948585;0;3.91194496238483e-70;0;0.0475975139807433;0.950361870698519;0.950361870698519;0.2424796;0.00646643308169194;0.287887;0.0183496002136286;0.3615856;0.0419222215274906;0.546213;0.0495599435280146;0.7583122;0.0656386509169712;0.917923;0.0321099154545757;1.143652;0.11006079556318;1.551698;0.14089236803319;1.700154;0.112437826064007;2.1296;0.186591671169964;2.607786;0.0908985218801714;2.66921;0
"137";"domesticGrossDemand_km3";"Mayotte (Fr.)";"Other";"MYT";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"138";"domesticGrossDemand_km3";"Namibia";"AFR";"NAM";0.0136642;0.0136642;0.0137017;0.0140895;0.0144837;0.0148224;0.0155705;0.0162212;0.0170127;0.0175099;0.0183085;0.0193574;0.0203643;0.0216337;0.0230304;0.0257356;0.0286108;0.0298074;0.0307073;0.0323396;0.0345036;0.0370634;0.0348001;0.0347814;0.0345097;0.0356665;0.0345533;0.0332483;0.0355029;0.039531;0.0417618;0.0432564;0.0449504;0.0523216;0.0552528;0.0563417;0.0594809;0.0617443;0.0628834;0.0646793;0.0644979;0.0653935;0.0693381;0.0686039;0.0685958;0.0778357;0.0864776;0.0903212;0.0945131;0.0988755;0.101451;0.103377;0.11394;0.11394;0.114252;0.11394;0.11394;0.11394;0.0512189672413793;0.0327882220146433;0.960674314377262;0.994815197237951;0.963890044971823;0;2.74071658840033e-57;0;0.00186528271863174;0.922895138304218;0.922895138304218;0.01392066;0.000362287155444407;0.01622734;0.00108017167292982;0.02053886;0.00185790680955747;0.02944014;0.00247784503712399;0.03513164;0.00108921154189625;0.0357004;0.00234746057687877;0.0475086;0.00593272502649499;0.06102592;0.0032265496667493;0.06728584;0.00218051648652332;0.08960462;0.00804427763736434;0.109392;0.00640757196604143;0.11394;0
"139";"domesticGrossDemand_km3";"New Caledonia (Fr.)";"Other";"NCL";0.000390986;0.000390986;0.000392057;0.000407562;0.000425851;0.000449482;0.000475621;0.00047901;0.000495309;0.000515632;0.000555481;0.000601542;0.000671673;0.000723249;0.000791289;0.000832941;0.000900737;0.000992154;0.00100805;0.00103372;0.00105628;0.00113901;0.00120173;0.00114754;0.00114492;0.00112618;0.0011242;0.00115884;0.00130565;0.0014112;0.00157776;0.00161987;0.00172123;0.00177397;0.00185217;0.00191733;0.00193584;0.00207654;0.00211204;0.00208319;0.00209815;0.00210489;0.00204915;0.00213866;0.00218372;0.0022686;0.00238329;0.00251911;0.00263594;0.00275032;0.00286619;0.0029148;0.00296144;0.00296144;0.00296956;0.00296144;0.00296144;0.00296144;0.0015466965862069;0.000866066716828809;0.988515597917448;0.995738316814726;0.967531946904965;0;1.14517297789903e-59;0;5.06973776492659e-05;0.977163087326085;0.977163087326085;0.0004014884;1.53295222789231e-05;0.0004830108;2.45468143900588e-05;0.0006686468;9.3996302885805e-05;0.0009535204;8.39992368792717e-05;0.001137896;5.21525055006948e-05;0.001225214;0.00012794316269344;0.001709;0.00011184410713131;0.002024988;9.10504572750735e-05;0.002114914;5.00113840040446e-05;0.002511452;0.000192364511202041;0.002934686;4.39741512709456e-05;0.00296144;0
