"FID";"livestockNettoDemand_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"211";"livestockNettoDemand_km3";"Zimbabwe";"AFR";"ZWE";0.00193442;0.00193442;0.00193972;0.00197095;0.00200603;0.00206282;0.00195508;0.00197903;0.00190148;0.00220008;0.00228461;0.00269159;0.00291185;0.00311075;0.00315447;0.00317427;0.00322519;0.0034415;0.00354167;0.00369962;0.00338601;0.00311325;0.00294479;0.00295443;0.00314471;0.00308803;0.00306596;0.0030835;0.00325061;0.00333188;0.0032949;0.00330454;0.0036183;0.00304352;0.0034151;0.00240529;0.00247473;0.00258745;0.00310316;0.0030779;0.00322593;0.00345244;0.0035259;0.00364689;0.00300715;0.00304036;0.00300997;0.00287448;0.00290831;0.002889;0.00294858;0.00289802;0.00289654;0.00289654;0.00290448;0.00289654;0.00289654;0.00289654;0.00289003137931034;0.000500995975742665;0.475042779025926;0.235149326857174;0.150531946569907;0.000164588378462893;0.0755900671580543;0.0960640510270745;1.40934584268972e-05;0.22566564190468;0.22566564190468;0.001957108;3.12921566850224e-05;0.002019698;0.000116406658400626;0.002830654;0.000356162254990615;0.00341645;0.000218931690145579;0.003108638;0.00017950206160376;0.003163996;0.000119946361887304;0.003335272;0.000208668961563525;0.002729706;0.000335857939804912;0.003371662;0.000255035150459696;0.002944424;7.54456727055966e-05;0.002908832;2.24606838720464e-05;0.00289654;0
"212";"livestockNettoDemand_km3";"Serbia";"ECA";"SRB";0.00132072;0.00132072;0.00132434;0.00135277;0.00138503;0.00127032;0.00124494;0.00125789;0.0013029;0.00135075;0.00135994;0.00126515;0.00121149;0.00123449;0.00122199;0.00123093;0.00129315;0.00133603;0.00130919;0.00128051;0.0012865;0.00127022;0.00126659;0.0012775;0.00128872;0.00127708;0.0013034;0.00128261;0.00125105;0.00126528;0.00124469;0.00119877;0.00118474;0.00114875;0.000499294;0.000492724;0.000457539;0.000480246;0.000481124;0.000466605;0.000452856;0.000437705;0.000369699;0.00034348;0.000333258;0.00033535;0.00033456;0.000319766;0.000294791;0.000301165;0.000297194;0.000290416;0.000277453;0.000277453;0.000278213;0.000277453;0.000277453;0.000277453;0.0008978;0.000460131441238872;-0.895067802052038;-0.899487715609644;-0.769655275204201;2.69867257545779e-21;8.59250547684035e-22;1.75275040903006e-17;-2.43886895321293e-05;0.80114637027026;0.80114637027026;0.001340716;2.81819220423306e-05;0.00128536;4.24207573011138e-05;0.001258612;6.01116329839741e-05;0.001289962;3.89751756891486e-05;0.001277906;9.7222775109539e-06;0.001275884;1.95765939325511e-05;0.0010552488;0.000312682941663277;0.0004756476;1.37152258931452e-05;0.0003873996;5.47465271163386e-05;0.0003171264;1.86857825444909e-05;0.0002841458;9.14270461625005e-06;0.000277453;0
"213";"livestockNettoDemand_km3";"Kosovo";"ECA";"XRK";0.000176826;0.000176826;0.00017731;0.000182004;0.000187209;0.000170211;0.000164472;0.000165531;0.000174629;0.000180012;0.000180182;0.00016714;0.000158833;0.000160248;0.00015873;0.000160318;0.000168114;0.000174009;0.000170193;0.000165792;0.000164663;0.000162521;0.000162082;0.000162942;0.000163196;0.000161352;0.000162368;0.000159499;0.000156585;0.000157662;0.000155055;0.000150167;0.000149022;0.000144529;6.12177e-05;6.16756e-05;5.81019e-05;6.16625e-05;6.06835e-05;5.90088e-05;5.76514e-05;5.54077e-05;4.57582e-05;4.28667e-05;4.1531e-05;4.16122e-05;4.14539e-05;3.9467e-05;3.64688e-05;3.6308e-05;3.56919e-05;3.43292e-05;3.26535e-05;3.26535e-05;3.2743e-05;3.26535e-05;3.26535e-05;3.26535e-05;0.000115467905172414;6.10871021134158e-05;-0.915617753484173;-0.960105901151208;-0.861916790843821;7.98801684625544e-24;1.12778079601508e-32;1.58609337505246e-21;-3.31218318927063e-06;0.838355870495399;0.838355870495399;0.000180035;4.56520054324014e-06;0.000170971;6.47164673788673e-06;0.0001650266;9.15144085923086e-06;0.0001676852;5.10693691952426e-06;0.0001630808;9.80672065473472e-07;0.0001594932;2.42541577878928e-06;0.00013199814;3.97442801387571e-05;6.022646e-05;1.60993433499631e-06;4.8643e-05;7.40237619585765e-06;3.906198e-05;2.58350212347503e-06;3.361422e-05;1.36317100064519e-06;3.26535e-05;0
"214";"livestockNettoDemand_km3";"Disputed Area - China and India";"Other";"XXX";0.0247521;0.0247521;0.02482;0.0245313;0.0243141;0.0243353;0.0246727;0.0246382;0.0246963;0.0247687;0.0249117;0.0249086;0.0249753;0.0250546;0.0252162;0.0251812;0.025244;0.0253754;0.0255958;0.0255485;0.0258532;0.0262232;0.026667;0.0269518;0.0274823;0.0277972;0.028122;0.0282946;0.0285857;0.0288675;0.0291654;0.029287;0.0294777;0.0296945;0.0300074;0.0298893;0.0298764;0.0298609;0.0299265;0.0296649;0.0293231;0.0291453;0.0290415;0.0287398;0.0285503;0.0283346;0.029001;0.0295112;0.0300771;0.0305995;0.0313158;0.0321533;0.032866;0.032866;0.0329561;0.032866;0.032866;0.032866;0.0279838827586207;0.00272997069826431;0.949962204688406;0.943058959633428;0.827925706134487;0;1.90528642689046e-28;0;0.000153573022855208;0.902428190336453;0.902428190336453;0.02463392;0.000209388686418344;0.02462224;0.000167384969456639;0.02501328;0.000128065167004929;0.02538898;0.000182069552644037;0.0266355;0.000632473865072701;0.0283334;0.000413105295294069;0.0295264;0.000335269913651672;0.0298436;0.000102798005817234;0.02896;0.000311914283097136;0.02950468;0.000887287826468954;0.03243144;0.000702667661843066;0.032866;0
"215";"livestockNettoDemand_km3";"Disputed Area - China and India";"Other";"XXX";3.17637e-06;3.17637e-06;3.18507e-06;3.0723e-06;2.96875e-06;3.0058e-06;3.15531e-06;3.2925e-06;3.41352e-06;3.53078e-06;3.61004e-06;3.6501e-06;3.64147e-06;3.66546e-06;3.69651e-06;3.67777e-06;3.70229e-06;3.70387e-06;3.68716e-06;3.5929e-06;3.55524e-06;3.57782e-06;3.62781e-06;3.64282e-06;3.7282e-06;3.88109e-06;3.98391e-06;4.1475e-06;4.36633e-06;4.59552e-06;4.77412e-06;4.92847e-06;5.06318e-06;5.18445e-06;5.28948e-06;5.44188e-06;5.71016e-06;6.14646e-06;6.19989e-06;5.82894e-06;6.07825e-06;6.22947e-06;6.38306e-06;6.23338e-06;6.05184e-06;5.93012e-06;5.95449e-06;5.90973e-06;5.82053e-06;5.57119e-06;5.66864e-06;5.68004e-06;5.80042e-06;5.80042e-06;5.81631e-06;5.80042e-06;5.80042e-06;5.80042e-06;4.63115103448276e-06;1.1524755429101e-06;0.926788065325958;0.893025878572218;0.727166419317534;0;4.50141802730623e-21;8.88178419700125e-16;6.32503263711581e-08;0.858936118030629;0.858936118030629;3.115772e-06;9.44083302468589e-08;3.279582e-06;2.07127262377505e-07;3.652716e-06;3.17603562637449e-08;3.672798e-06;4.59617381089967e-08;3.626378e-06;6.71911528402364e-08;4.19487e-06;2.89449857920159e-07;5.04794e-06;2.03997109415795e-07;5.865466e-06;3.14514006651532e-07;6.1952e-06;1.34306475085902e-07;5.837212e-06;1.57075522981781e-07;5.753166e-06;7.23621142587751e-08;5.80042e-06;0
"216";"livestockNettoDemand_km3";"Disputed Area - China and India";"Other";"XXX";2.63518e-07;2.63518e-07;2.6424e-07;2.68104e-07;2.72723e-07;2.82376e-07;2.92514e-07;2.98617e-07;3.05668e-07;3.04687e-07;3.13195e-07;3.12005e-07;3.07407e-07;3.16404e-07;3.20842e-07;3.22466e-07;3.34256e-07;3.39382e-07;3.44088e-07;3.40189e-07;3.49026e-07;3.62713e-07;3.83344e-07;3.96184e-07;4.09299e-07;4.06058e-07;3.92487e-07;3.82804e-07;3.83478e-07;4.00217e-07;4.14308e-07;4.33797e-07;4.44418e-07;4.46347e-07;4.47289e-07;4.4911e-07;4.59369e-07;4.79223e-07;5.1068e-07;4.84337e-07;5.01266e-07;5.15595e-07;5.27172e-07;5.2603e-07;5.27018e-07;5.34929e-07;5.56799e-07;5.74834e-07;5.77173e-07;5.71033e-07;5.64142e-07;5.79361e-07;5.94583e-07;5.94583e-07;5.96212e-07;5.94583e-07;5.94583e-07;5.94583e-07;4.24571827586207e-07;1.11037551993014e-07;0.990850528710615;0.995061362458424;0.957820208416584;0;7.0430133214451e-58;0;6.51521338706198e-09;0.981784770246103;0.981784770246103;2.664206e-07;4.00497413225104e-09;2.967724e-07;9.62503824927464e-09;3.139706e-07;5.01705982623289e-09;3.360762e-07;8.37530669289191e-09;3.801132e-07;2.44422818431504e-08;3.930088e-07;1.02162387256759e-08;4.372318e-07;1.39030039092277e-08;4.765438e-07;2.38787529343557e-08;5.194162e-07;1.12440370508105e-08;5.629536e-07;1.75489974870361e-08;5.857762e-07;1.39034058309466e-08;5.94583e-07;0
"217";"livestockNettoDemand_km3";"Anguilla (U.K.)";"Other";"AIA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"218";"livestockNettoDemand_km3";"British Virgin Islands (U.K.)";"Other";"VGB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"219";"livestockNettoDemand_km3";"Montserrat (U.K.)";"Other";"MSR";4.9473e-09;4.9473e-09;4.96085e-09;5.12674e-09;5.54078e-09;4.87434e-09;4.55499e-09;4.52421e-09;6.18882e-09;9.11352e-09;7.77026e-09;8.69149e-09;1.05815e-08;1.15305e-08;1.26733e-08;1.15239e-08;1.05895e-08;9.6522e-09;4.99818e-09;7.1694e-09;7.14872e-09;7.24841e-09;7.37035e-09;9.70188e-09;9.70702e-09;9.69642e-09;9.72869e-09;1.00801e-08;1.06465e-08;1.11181e-08;1.15347e-08;1.18794e-08;1.22589e-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.79445293103448e-09;4.65962000133322e-09;-0.644275616776001;-0.630696678151842;-0.353190610919705;4.84519478067856e-08;1.11832184025907e-07;0.000217556421135992;-1.77775871604783e-10;0.41509107037209;0.41509107037209;5.104594e-09;2.55388828220813e-10;5.851176e-09;1.94628089748885e-09;1.024941e-08;2.01246226903761e-09;8.786636e-09;2.66739503026455e-09;8.235276e-09;1.34346223643614e-09;1.0253962e-08;6.15997628907774e-10;7.1346e-09;6.51800375613577e-09;0;0;0;0;0;0;0;0;0;0
"22";"livestockNettoDemand_km3";"Bosnia and Herzegovina";"ECA";"BIH";0.000977096;0.000977096;0.000979773;0.00102624;0.00107551;0.00105122;0.00101258;0.00101278;0.00107251;0.00111094;0.0011165;0.00107479;0.00103766;0.00107165;0.00108621;0.00109166;0.0011286;0.00116195;0.00115085;0.00113309;0.00114499;0.00114819;0.00115476;0.00115311;0.0011591;0.00116051;0.0011804;0.00117467;0.00116229;0.00117268;0.00114928;0.00113931;0.00112834;0.00109524;6.34377e-05;6.15302e-05;5.58015e-05;5.06313e-05;4.63191e-05;5.08805e-05;5.19907e-05;5.34617e-05;5.18578e-05;4.9342e-05;4.83455e-05;5.1625e-05;5.47603e-05;5.47567e-05;5.80051e-05;5.58958e-05;5.53548e-05;5.5348e-05;5.52413e-05;5.52413e-05;5.53926e-05;5.52413e-05;5.52413e-05;5.52413e-05;0.000668491686206897;0.000522744683247326;-0.816188648031548;-0.552764002572921;-0.253719168008956;5.87991836662371e-15;6.81867180159913e-06;0.00503082638034944;-2.52656685717798e-05;0.666163909175559;0.666163909175559;0.001007143;4.35703552200347e-05;0.001052006;4.17951454118777e-05;0.001077362;2.8397011638551e-05;0.00113323;2.68552797416076e-05;0.00115203;5.54327069517621e-06;0.00117011;8.4645584645627e-06;0.00091512154;0.000476539815918206;5.303252e-05;5.81689073492016e-06;5.099954e-05;2.09598469770177e-06;5.500858e-05;2.30976143508372e-06;5.53156e-05;6.99220637567278e-08;5.52413e-05;0
"220";"livestockNettoDemand_km3";"Svalbard (Nor.)";"Other";"SJM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"221";"livestockNettoDemand_km3";"British Indian Ocean Territory (U.K.)";"Other";"IOT";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"222";"livestockNettoDemand_km3";"Christmas Island (Aus.)";"Other";"CXR";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"223";"livestockNettoDemand_km3";"Cocos (Keeling) Islands (Aus.)";"Other";"CCK";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"224";"livestockNettoDemand_km3";"Saint Helena (U.K.)";"Other";"SHN";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"225";"livestockNettoDemand_km3";"Cook Islands (N.Z.)";"Other";"COK";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"226";"livestockNettoDemand_km3";"Jarvis Island (U.S.)";"Other";"UMI";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"227";"livestockNettoDemand_km3";"Baker Island (U.S.)";"Other";"UMI";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"228";"livestockNettoDemand_km3";"Wallis and Futuna (Fr.)";"Other";"WLF";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"229";"livestockNettoDemand_km3";"Howland Island (U.S.)";"Other";"UMI";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"23";"livestockNettoDemand_km3";"Belarus";"ECA";"BLR";0.046589;0.046589;0.0467167;0.0508293;0.0550794;0.0583328;0.0569319;0.0580416;0.0622465;0.0646562;0.0648101;0.0637067;0.0634655;0.0663487;0.0687337;0.0695015;0.0710907;0.0730326;0.0741935;0.0736692;0.0754006;0.0764405;0.0773753;0.0771805;0.0777956;0.0787169;0.0805536;0.081296;0.0812187;0.0820521;0.0798081;0.0804618;0.0796592;0.0777971;0.00491475;0.00463036;0.00434468;0.00399954;0.0037365;0.00354732;0.00346127;0.00335827;0.00312381;0.00302487;0.00293701;0.00288049;0.00280907;0.00280756;0.00281422;0.00281924;0.0028307;0.00289577;0.00291059;0.00291059;0.00291857;0.00291059;0.00291059;0.00291059;0.041702199137931;0.0336545062121767;-0.720803630566971;-0.583226948606499;-0.284068350785147;1.76751809919074e-10;1.55224689243399e-06;0.0016861021618949;-0.00143651712848747;0.519557873838518;0.519557873838518;0.04916068;0.00377543551885077;0.0600418;0.00326903458608195;0.06541294;0.00217774466547389;0.0722975;0.00195516822422011;0.0768385;0.000941689845437447;0.08076746;0.00126330958319804;0.06452819;0.0333396507258324;0.00405168;0.000440782135527292;0.003181046;0.000222010308499403;0.002826116;3.0741735962694e-05;0.002893244;3.59211160739753e-05;0.00291059;0
"230";"livestockNettoDemand_km3";"Tokelau (N.Z.)";"Other";"TKL";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"231";"livestockNettoDemand_km3";"Niue (N.Z.)";"Other";"NIU";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"232";"livestockNettoDemand_km3";"Pitcairn Islands (U.K.)";"Other";"PCN";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"233";"livestockNettoDemand_km3";"Johnston Atoll (U.S.)";"Other";"UMI";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"234";"livestockNettoDemand_km3";"Midway Islands (U.S.)";"Other";"UMI";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"235";"livestockNettoDemand_km3";"Norfolk Island (Aus.)";"Other";"NFK";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"236";"livestockNettoDemand_km3";"Wake Island (U.S.)";"Other";"UMI";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"237";"livestockNettoDemand_km3";"Glorioso Islands (Fr.)";"Other";"ATF";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"238";"livestockNettoDemand_km3";"Falkland Islands (U.K.) / (Islas Malvina";"Other";"FLK";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"239";"livestockNettoDemand_km3";"Turks and Caicos Islands (U.K.)";"Other";"TCA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"24";"livestockNettoDemand_km3";"Belize";"LCR";"BLZ";7.98439e-06;7.98439e-06;8.00627e-06;8.2246e-06;8.46608e-06;8.90775e-06;9.30435e-06;9.61471e-06;9.88978e-06;9.96075e-06;1.0555e-05;1.07172e-05;1.11594e-05;1.1333e-05;1.18877e-05;1.17985e-05;1.16041e-05;1.17893e-05;1.13192e-05;1.20218e-05;1.23479e-05;1.27625e-05;1.43869e-05;1.48395e-05;1.46579e-05;1.54884e-05;1.53962e-05;1.57375e-05;1.57072e-05;1.54975e-05;1.58595e-05;1.61927e-05;1.59681e-05;1.61373e-05;1.68121e-05;1.73685e-05;1.71328e-05;1.76907e-05;1.78711e-05;1.80683e-05;1.7694e-05;1.81487e-05;1.84376e-05;1.86283e-05;1.93327e-05;1.94791e-05;1.9681e-05;1.95951e-05;2.09652e-05;2.11722e-05;2.19962e-05;2.21781e-05;2.23217e-05;2.23217e-05;2.23829e-05;2.23217e-05;2.23217e-05;2.23217e-05;1.53405253448276e-05;4.56429339685407e-06;0.994095712074273;0.996784519001738;0.967531946904965;0;4.35931080224526e-63;0;2.68690538927679e-07;0.988226284764456;0.988226284764456;8.133146e-06;2.11874430335518e-07;9.535468e-06;4.35926164871988e-07;1.113046e-05;5.28490877877755e-07;1.170658e-05;2.62307523719775e-07;1.379894e-05;1.15607085768996e-06;1.556536e-05;1.49075225976686e-07;1.619394e-05;3.70197660716543e-07;1.762628e-05;3.77306734633772e-07;1.844826e-05;6.06919783002663e-07;2.017852e-05;8.19048037052772e-07;2.224012e-05;1.55756354605518e-07;2.23217e-05;0
"240";"livestockNettoDemand_km3";"Guernsey (U.K.)";"Other";"GGY";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
