"FID";"total_evaporation_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"7";"total_evaporation_km3";"Argentina";"LCR";"ARG";1333.22;1392.02;1223.17;1299.88;1086.24;1289.88;1222.75;1161.9;1257.58;1228.52;1195.43;1224.87;1196.28;1184.94;1269;1317.96;1262.94;1287.75;1333.61;1411.88;1359.15;1366.71;1364.81;1400;1339.5;1315.79;1460.72;1417.64;1388.77;1361.67;1133.45;1160.45;1341.99;1386.93;1491.12;1344.65;1328.55;1164.92;1318.38;1375.67;1340.44;1409;1486.78;1497.41;1431.65;1317.68;1305.29;1254.85;1251.74;1286.64;1204.64;1112.89;1277.5;1303.16;1325.63;1256.32;1466.26;1449.78;1309.97155172414;97.9460468704578;0.263849465772877;0.242117567442862;0.166364186327889;0.0453608233095601;0.0672615486938978;0.0650817541888036;1.53036051554951;0.0696165405886309;0.0696165405886309;1266.906;117.995111678408;1232.126;47.4764002426469;1214.104;34.0823624474595;1322.828;56.7610039551804;1366.034;21.8351031598204;1388.918;54.9332783474644;1302.788;152.496786589095;1306.434;82.0245739397651;1433.056;63.6122962170051;1283.24;29.5047377551471;1244.764;86.6339075073957;1390.78666666667;116.742712549149
"70";"total_evaporation_km3";"Guinea";"AFR";"GIN";180.349;167.888;164.324;160.104;169.346;163.659;165.13;163.122;169.379;168.309;174.03;170.883;167.346;164.248;167.277;161.947;155.051;156.026;161.31;158.219;164.067;163.715;165.384;173.494;165.397;158.157;165.676;150.157;161.145;158.574;156.449;163.99;167.144;159.708;159.026;168.054;159.199;168.981;170.145;169.04;158.596;162.419;165.462;168.338;169.563;167.769;174.775;178.329;173.707;158.374;167.688;167.81;174.971;186.454;184.386;183.319;189.336;179.553;167.005137931034;8.03373688244958;0.3859135399989;0.322095419729921;0.228070175438597;0.00277260409288083;0.0140147202066409;0.011441713632049;0.18359389707465;0.148929260354475;0.148929260354475;168.4022;7.57253307685083;165.9198;2.79450473250628;168.7568;3.76950947737236;158.5106;3.07703531016464;166.4114;4.03158049652987;158.7418;5.65525063105075;161.2634;4.26085317747514;167.0838;4.46957466656504;164.8756;4.46576021523771;170.5908;7.81522118688909;176.2618;8.89512086483371;184.069333333333;4.93447285262909
"71";"total_evaporation_km3";"Guadeloupe (Fr.)";"Other";"GLP";1.20517;1.30111;1.29137;1.29544;1.29504;1.29737;1.30361;1.2717;1.27228;1.2925;1.29403;1.30662;1.25305;1.29833;1.3003;1.29853;1.25938;1.2407;1.26633;1.25152;1.26245;1.24158;1.29591;1.29746;1.28099;1.26835;1.25846;1.26027;1.26069;1.25443;1.2546;1.22963;1.28071;1.27285;1.24895;1.27524;1.2218;1.25508;1.26238;1.28983;1.28566;1.29203;1.2576;1.23026;1.28156;1.27476;1.2869;1.27642;1.29234;1.30079;1.2587;1.30254;1.28704;1.56813;1.57048;1.57195;1.51421;1.48221;1.29654517241379;0.0798909010527631;0.434017785982208;0.110646282567904;0.0852994555353902;0.000664563960792286;0.407293855224519;0.344237334003122;0.00205331446676305;0.1883714385489;0.1883714385489;1.277626;0.0406535783172896;1.287492;0.014690448257286;1.290466;0.0214018744506176;1.263292;0.0218816605859793;1.275678;0.0237152919020619;1.26044;0.00506705042406336;1.257348;0.0202018593203695;1.260866;0.0255315859280226;1.269422;0.0254732569570521;1.286242;0.0109266975797813;1.397378;0.157734631644417;1.52279;0.0454810861787622
"72";"total_evaporation_km3";"Gambia, The";"AFR";"GMB";8.10073;7.72427;7.56743;7.5447;7.80584;7.4969;8.13848;7.9673;7.73343;7.67899;7.57337;7.23714;7.66518;6.9528;7.17498;6.85208;6.87874;6.82412;7.88965;7.03259;7.60446;9.39745;7.13225;7.68041;7.58466;6.68503;7.35864;6.91945;7.72882;8.47214;7.81781;8.226;7.469;7.19852;7.69819;7.45755;7.84555;8.21492;7.65658;8.38216;7.46312;7.8882;8.36147;8.30509;7.61871;7.55246;8.43242;8.02008;8.31654;7.92738;8.02702;8.09511;8.02784;8.75708;8.82377;8.96068;9.08043;8.17411;7.79654862068965;0.579464080731251;0.47968350433013;0.488264788212495;0.332123411978221;0.00013896543141878;0.000123138366971144;0.000230790926494695;0.0164600793626377;0.230096264326427;0.230096264326427;7.748594;0.22486756220051;7.80302;0.251722562258531;7.320694;0.294140953082022;7.095436;0.45125302451064;7.879846;0.875324028820185;7.432816;0.70640699595205;7.681904;0.385280526538781;7.911352;0.383727974573134;7.927318;0.401076221521546;8.049776;0.346686205205803;8.346164;0.407176442994926;8.73840666666667;0.49234953197229
"73";"total_evaporation_km3";"Guinea-Bissau";"AFR";"GNB";21.3831;20.3567;19.1044;19.4644;20.5894;18.7276;20.2875;19.0653;20.9187;18.2937;19.42;19.3195;20.182;17.4069;19.8956;19.1412;17.455;17.599;19.7565;19.1297;19.5653;22.784;19.1902;21.0539;20.4075;20.0172;21.1233;17.8798;20.6621;20.8397;19.4722;19.4384;19.4466;18.8932;20.0333;20.4211;20.3194;20.7875;20.2469;21.5417;19.2393;20.0074;20.2808;21.1179;21.1969;18.9776;21.4238;20.7642;20.8318;19.9297;19.5918;19.634;20.3169;23.2826;22.4789;21.7951;23.5519;20.7361;20.1168310344828;1.28425591538951;0.440324870391106;0.420775785167185;0.292196007259528;0.000542284196719756;0.00110913491431334;0.00119547641291584;0.0334869359254351;0.193885991484937;0.193885991484937;20.1796;0.910395350932769;19.45856;1.10283782942008;19.2448;1.08582181088796;18.61628;1.02745712659945;20.60018;1.42048208612428;20.10442;1.30827191248609;19.45674;0.403322746693018;20.66332;0.533228189427378;20.36846;0.815632278051819;20.38542;0.95007898197992;21.06084;1.70986178476507;22.0277;1.42223749071665
"74";"total_evaporation_km3";"Equatorial Guinea";"AFR";"GNQ";19.9725;19.8868;20.467;20.3878;19.4613;20.3157;20.3983;20.8885;20.701;19.9675;19.0926;19.625;19.0329;19.2792;19.4788;19.737;20.1705;20.1758;19.7161;18.7307;19.246;21.1823;20.938;21.2768;20.7822;21.8453;21.2064;21.2838;21.369;21.447;21.1511;22.1534;22.2394;21.9705;22.4476;23.1696;22.3359;23.2946;22.5697;22.7102;23.1043;22.0292;22.792;22.7167;22.2715;22.9698;23.4495;23.6098;22.7688;22.1211;22.9049;22.9431;23.4561;26.0454;24.7144;26.0905;25.0489;25.9678;21.6742689655172;1.81070366715485;0.883256827906194;0.894367713556246;0.716878402903811;0;0;1.77635683940025e-15;0.0947076378848923;0.780142624042907;0.780142624042907;20.03508;0.408072600158353;20.4542;0.356619783523012;19.3017;0.251182105254335;19.70602;0.589225209066958;20.68506;0.827905844888174;21.4303;0.248925209651414;21.9924;0.500600224730274;22.816;0.405106239152151;22.58274;0.429254217218655;22.9838;0.591486428415734;24.01278;1.35141783953002;25.7024;0.569263128965859
"75";"total_evaporation_km3";"Greece";"Other";"GRC";50.8658;55.5819;53.579;49.6345;50.813;59.2375;54.2681;50.571;52.2688;58.2885;52.4758;47.5694;54.6068;56.3823;60.0648;53.6498;52.4331;55.9044;58.7127;47.3267;54.318;58.4896;57.1896;51.0233;58.3403;56.0428;51.7533;45.1961;53.6169;53.5961;47.8763;51.1296;43.9842;61.6539;53.4742;47.5629;56.3255;57.019;54.4152;52.9759;53.6072;56.966;47.6402;53.0828;59.7392;56.578;57.5418;55.3988;58.7557;57.998;53.5754;61.1215;58.4576;57.7267;58.4544;56.7872;66.2201;66.4238;54.7636379310345;4.57707508564024;0.372976081575752;0.375065366513888;0.258318209316394;0.0039327439225445;0.00393240641220112;0.00417918801379402;0.101092663570088;0.139111157427603;0.139111157427603;52.09484;2.42740830784604;54.92678;3.7534985249764;54.21982;4.64380114798211;53.60534;4.24759480800605;55.87216;3.18611095114404;52.04104;4.11860496260566;51.62364;6.64602069083448;53.6597;3.76167246912859;54.20708;4.55422237401732;57.25446;1.30290154194398;57.86712;2.7259462553396;63.1437;5.50583259916246
"76";"total_evaporation_km3";"Grenada";"LCR";"GRD";0.404878;0.385111;0.397347;0.385845;0.379728;0.411494;0.382714;0.394439;0.406194;0.410962;0.392546;0.407564;0.393736;0.387269;0.417674;0.348398;0.404686;0.365397;0.383717;0.346691;0.365305;0.375651;0.389303;0.40923;0.412492;0.387979;0.364406;0.371843;0.376411;0.354049;0.351728;0.377473;0.384717;0.360034;0.374137;0.380093;0.340318;0.341558;0.369452;0.368919;0.376977;0.397354;0.398869;0.312999;0.382709;0.327908;0.387519;0.400046;0.392528;0.346588;0.362088;0.37924;0.382586;0.483732;0.399164;0.394851;0.37187;0.31789;0.380627689655172;0.0272671210352527;-0.233748090998708;-0.314466763050232;-0.206291591046582;0.0774001105174974;0.0165627509944655;0.0221711333657034;-0.000377431357470239;0.0546381700455416;0.0546381700455416;0.3905818;0.0102508678510651;0.4011606;0.0123858656459692;0.3997578;0.012511686944613;0.3697778;0.0246077798409365;0.3903962;0.0205616191410112;0.3709376;0.0127384632040133;0.3696178;0.0134350971600506;0.360068;0.0180283310514313;0.3737816;0.0352472310799018;0.3709178;0.0317523018252221;0.401362;0.047890542490141;0.361537;0.039507303717161
"77";"total_evaporation_km3";"Greenland (Den.)";"Other";"GRL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"78";"total_evaporation_km3";"Guatemala";"LCR";"GTM";100.971;104.906;101.453;104.398;105.673;103.013;101.39;98.7381;102.174;104.491;100.572;102.252;101.43;104.245;101.53;98.5547;100.181;98.5291;100.383;103.278;101.233;98.5377;99.6961;98.2781;102.974;101.525;97.3563;103.703;103.029;102.603;97.2593;99.0686;101.085;101.779;101.058;100.743;104.158;100.733;99.3008;103.511;98.4953;101.049;96.6684;101.435;101.616;103.403;103.955;100.803;97.4288;103.445;101.542;104.367;99.2334;115.533;117.054;110.826;121.724;118.562;102.636770689655;4.97143539263671;0.366824153124578;0.13144052416254;0.0768300060496068;0.00462150881400314;0.324436084364079;0.39426170785127;0.107991691531575;0.134559959315563;0.134559959315563;103.4802;2.12657346451986;101.96122;2.13694280269735;102.0058;1.38639323425931;100.18516;1.93686291280514;100.14378;1.96578341050076;101.64326;2.52368364459573;100.04998;1.85929304091636;101.68916;2.05718230305435;99.85274;2.18095937101084;101.80696;2.73956270379052;107.54588;8.20742969339366;117.037333333333;5.606697542523
"79";"total_evaporation_km3";"French Guiana (Fr.)";"Other";"GUF";79.4558;81.4086;79.5574;84.4146;83.6291;81.5472;85.3627;82.4304;80.4427;82.5291;84.6023;83.4886;87.2299;80.4047;83.1801;85.7327;83.3571;82.4666;80.9241;85.6172;84.0298;89.1488;93.1477;91.6979;87.5882;94.3425;90.7147;91.0035;91.8461;96.7967;93.3206;88.9721;90.015;91.6577;93.6075;92.4924;91.2428;94.3023;90.9644;89.8956;95.797;89.4364;88.6054;91.7174;90.4797;96.7568;95.0361;94.9224;90.3678;93.9379;93.5146;96.1341;92.1469;99.5307;100.706;101.083;97.0644;98.5142;89.4882413793104;5.80640598163105;0.870582973946925;0.848472730628442;0.650332728372656;0;0;5.55111512312578e-13;0.299342366729212;0.757914714526275;0.757914714526275;81.6931;2.28047825466501;82.46242;1.82578696101161;83.78112;2.47059836315011;83.61954;2.06879390297825;89.12248;3.57509725979588;92.9407;2.58552452318674;91.51458;2.02332958437324;91.7795;1.68628736874828;91.20718;2.8178413816253;94.2042;2.37236781823561;96.40646;3.70229001470711;98.8872;2.03510030219643
"8";"total_evaporation_km3";"Armenia";"ECA";"ARM";9.48519;10.0406;9.56711;6.59062;8.40442;11.2908;9.04039;9.06312;9.20185;9.33782;9.29233;8.27942;7.99511;7.86608;9.82191;8.24223;9.90723;8.67809;9.45249;9.36683;8.76116;8.10131;7.96847;9.53607;9.59748;10.136;8.24919;8.25546;9.14566;8.80328;11.1911;8.03779;8.20792;8.41232;9.32239;9.58978;9.41248;8.9169;8.27532;8.60084;8.48959;9.08396;7.14303;8.65441;10.7787;10.3086;10.3018;9.79866;8.70985;10.5133;9.28088;9.70046;10.9048;10.5175;8.99591;9.4498;9.16396;9.99031;9.15913931034483;0.949038228109675;0.221202828427371;0.205635362514996;0.14821536600121;0.0951767922301892;0.121340027482354;0.100288507713396;0.0124315420345132;0.0489306913042673;0.0489306913042673;8.817588;1.38142392844123;9.586796;0.960025803470928;8.65097;0.861205142140942;9.129374;0.662670918239212;8.792898;0.767893157587695;8.917918;0.780189045693414;9.034304;1.30360819391027;8.959064;0.547950006004197;8.829938;1.3090555707723;9.926442;0.729343028224717;9.87991;0.810773668109664;9.53469;0.419664526377915
"80";"total_evaporation_km3";"Guam (U.S.)";"Other";"GUM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"81";"total_evaporation_km3";"Guyana";"LCR";"GUY";247.08;241.597;250.306;242.514;251.931;251.504;249.786;248.542;243.289;244.128;250.189;254.867;249.774;244.59;239.483;237.362;244.084;243.042;234.983;248.328;249.558;243.057;243.105;234.358;231.346;234.621;232.726;240.453;247.951;250.482;243.1;234.307;232.652;242.161;247.463;244.14;240.977;247.4;234.512;244.755;242.521;239.6;234.791;251.572;241.851;246.171;249.705;255.166;248.434;240.595;244.415;252.518;247.897;269.146;263.532;268.727;277.707;274.433;246.298;9.67767012703571;0.341454720084232;0.170998800332216;0.105868118572293;0.00871115566943481;0.198810631977702;0.240436069073808;0.195683656833489;0.116591325867799;0.116591325867799;246.6856;4.58457100501236;247.4498;3.58587091234473;247.7806;5.89536244008797;241.5598;5.36779416520418;240.2848;7.35968686154512;241.2466;7.86400968336128;239.9366;6.25219052012973;242.3568;4.94494102088185;242.067;6.11604574050914;248.0142;5.30625090812713;255.5016;10.4916810521479;273.622333333333;4.54455557049679
"82";"total_evaporation_km3";"Hongkong";"EAP";"HKG";0.972242;0.878509;0.9277;0.95342;0.988253;0.954166;0.953461;0.916473;0.938421;0.988362;0.940874;0.952529;0.904753;0.975684;0.94875;0.899326;0.950412;0.88307;0.91601;0.949297;0.900564;0.882254;0.996866;0.941487;0.878404;0.873184;0.896647;0.911834;0.941315;0.920643;1.0229;0.958096;0.958584;0.986325;0.902426;0.967629;0.966254;0.973857;0.929114;0.91983;0.967927;0.987628;0.953071;0.986574;0.995279;1.04098;1.0399;0.921183;0.977398;1.02296;0.971141;0.97032;0.963278;1.01836;1.01042;0.908581;0.973957;1.07807;0.953568137931034;0.0447500082401044;0.437282808731682;0.418376449598573;0.282516636418633;0.000598457578724565;0.00119031514057848;0.00173248024667472;0.00115879374942321;0.191216254812264;0.191216254812264;0.9440248;0.0430099784317547;0.9501766;0.0262628737631661;0.944518;0.0257290665493329;0.919623;0.0299568547414444;0.919915;0.0497563634824733;0.9087246;0.0256069007749864;0.9656662;0.0441850717460094;0.9513368;0.0249080776596669;0.9780958;0.0172311504462122;1.0004842;0.0512843290996383;0.9867038;0.0256123548936836;0.986869333333333;0.0854791000440069
"83";"total_evaporation_km3";"Honduras";"LCR";"HND";125.223;128.154;125.657;131.467;132.56;130.515;122.789;122.989;129.591;125.904;118.754;123.263;124.636;123.15;119.349;118.908;118.004;111.855;123.342;123.028;126.047;118.785;117.558;116.476;118.097;114.912;117.975;124.189;117.295;114.185;117.292;120.298;119.525;119.33;115.195;116.118;118.724;117.056;121.249;122.551;114.146;121.34;115.966;115.588;122.083;122.252;128.567;119.768;122.012;119.196;115.882;123.132;120.123;132.75;136.374;134.076;134.9;130.294;122.076620689655;5.79043995185648;-0.0123354743801352;-0.110953889692085;-0.0973986690865094;0.926775441473902;0.405984722251582;0.280148532902009;-0.0042297825217635;0.000152163928183035;0.000152163928183035;128.6122;3.32283157863892;126.3576;3.60648635100703;121.8304;2.61183179014269;119.0274;4.6670520459922;119.3926;3.81448257303661;117.7112;3.95203469114328;118.328;2.07404785383559;119.1396;2.72632523738457;117.8246;3.62218439618968;122.359;3.72118838544893;125.6522;8.62722476813952;133.09;2.45620764594526
"84";"total_evaporation_km3";"Croatia";"ECA";"HRV";30.2323;32.3918;30.5754;32.4178;28.5872;32.2275;32.1828;30.8015;32.6147;31.7962;31.2309;31.3348;30.3564;30.1314;30.6649;29.7875;32.0756;32.5358;31.7593;31.2012;30.0161;32.0648;30.1817;32.9527;33.1838;31.6165;32.1597;29.4544;32.0777;31.1338;31.5587;32.7849;31.305;31.8603;33.2252;31.4212;34.3437;33.6291;31.6606;32.9642;33.4132;34.0422;31.7714;32.0935;35.0575;29.1117;32.1763;33.3174;33.8895;33.0978;33.4182;32.9383;33.1726;35.2277;32.7296;34.897;38.2924;36.1263;32.2288224137931;1.73166749371438;0.614637431024159;0.607493309545049;0.427707199032063;2.8585795974756e-07;7.85158612551931e-07;2.11048833875793e-06;0.0630280876065085;0.377779171615979;0.377779171615979;30.8409;1.61337784787073;31.92454;0.691464715658;30.74368;0.528650420410312;31.47188;1.0594122790491;31.67982;1.50355551177866;31.28842;1.10422653337076;32.14682;0.822600946388953;32.80376;1.25465426034426;33.27556;1.36397901120215;32.31854;1.89584662960905;33.49728;1.00097644178072;36.4385666666667;1.7191038779938
"85";"total_evaporation_km3";"Haiti";"LCR";"HTI";20.172;17.7167;21.227;19.7902;19.3088;19.7299;20.5896;17.3639;20.3213;17.6787;18.1405;20.2408;19.7522;19.6218;20.1163;18.8694;18.8044;16.2054;17.8518;16.977;19.9801;22.7045;23.7683;23.7826;21.7207;22.0798;20.4016;20.9107;20.0898;20.5032;21.5535;20.9831;20.1236;17.3297;21.7046;22.3719;23.1377;23.0356;23.9292;21.1893;23.4423;22.1936;20.9821;17.0002;17.6635;17.6681;19.8306;20.4382;19.5129;18.547;17.8602;16.2517;22.1564;24.2505;23.1005;22.0808;21.8428;20.3084;20.2915;2.08586862565905;0.239215979656833;0.267956565874066;0.174833635813672;0.0705267312745002;0.0422983152269299;0.0525490968766946;0.0295479774831581;0.0572242849231775;0.0572242849231775;19.64294;1.2877195106078;19.13668;1.5111804696991;19.57432;0.840784358203695;17.7416;1.15738329001243;22.39124;1.59636530217867;20.79702;0.774805615622396;20.3389;1.79283448901453;22.73274;1.02465187405284;20.25634;2.81759258818588;19.19936;1.09565352324537;20.72386;3.47629622917841;21.4106666666667;0.961979653284483
"86";"total_evaporation_km3";"Hungary";"ECA";"HUN";34.0676;36.0214;35.0047;32.755;30.5419;37.1285;36.957;37.1899;38.071;36.1927;32.0524;36.568;36.6549;32.9799;36.1595;32.7888;35.596;39.8242;33.8897;34.8448;35.3435;35.8857;34.753;35.8015;36.3002;33.765;34.6669;35.9075;33.987;36.0363;34.5483;38.1039;31.8081;36.3205;33.3066;31.6379;38.0026;39.0207;35.5038;35.4397;37.6896;41.2267;34.4415;36.9352;35.6989;31.2646;38.5658;40.5608;41.2613;35.8661;40.5692;34.8454;40.9531;37.9648;32.9657;39.73;42.5561;37.644;36.0718172413793;2.70373529147441;0.393558540742584;0.32793995508936;0.213551119177254;0.00224027086530976;0.0122987356969069;0.0178884502373191;0.0630121258728348;0.154888324991432;0.154888324991432;33.67812;2.12664622986523;37.10782;0.669901445736608;34.88294;2.1933075942512;35.3887;2.69346160915651;35.61678;0.590402444947511;34.87254;1.05813435961602;34.81748;2.47341918040594;35.92094;2.85883935242958;37.19838;2.5684017612126;37.50372;4.06821758107897;37.45964;3.50565829381587;39.9767;2.46532498263414
"87";"total_evaporation_km3";"Isle of Man (U.K.)";"Other";"IMN";0.214586;0.232855;0.226403;0.21839;0.210629;0.206181;0.215677;0.211947;0.2121;0.216596;0.21879;0.216278;0.213591;0.224803;0.212904;0.222601;0.220795;0.223333;0.21327;0.219532;0.214767;0.206796;0.219239;0.217703;0.218696;0.213345;0.223358;0.215493;0.209536;0.214827;0.222143;0.226411;0.234424;0.220958;0.224269;0.219346;0.219564;0.231953;0.226346;0.236752;0.23209;0.23567;0.230442;0.232564;0.229517;0.236625;0.233726;0.230557;0.23594;0.23392;0.226332;0.233151;0.224504;0.220133;0.209837;0.224988;0.221583;0.219145;0.222032948275862;0.00829850877836772;0.513615112454357;0.52573133593774;0.368421052631579;3.73464410363678e-05;2.99125250959809e-05;4.40458038521996e-05;0.000252399489372173;0.263800483741502;0.263800483741502;0.2205726;0.00900457130017859;0.2125002;0.00410079610563608;0.2172732;0.00481241879931496;0.2199062;0.0039991888802606;0.2154402;0.00513144158107641;0.2153118;0.00505562475862282;0.225641;0.0053334525872084;0.2267922;0.00764400642333586;0.2320566;0.00236493822329463;0.2341536;0.00237023127563535;0.2227914;0.00862661186677597;0.221905333333333;0.00293480601289647
"88";"total_evaporation_km3";"India";"SOA";"IND";1971.6;2032.15;1936.36;2022.27;2049.55;2035.76;1935.43;1840.7;1902.28;1947.4;1930.92;1879.75;2093.92;2022.88;1851.2;1936.03;1933.53;2001.36;2055.94;2080.84;2154.76;2137.06;1933.21;2032.5;2110.33;2049.86;2054.79;1921.81;2013.29;1978.83;1990.29;1999.76;2061.31;2035.03;1965.04;2018.47;2075.19;2112.88;2102.8;2097.58;2195.05;2055.17;2044.65;2039.91;1914.71;1978.93;2084.46;2062.71;2161.39;2154.73;2112.08;2073.7;2080.01;2349.25;2166.78;2372.31;2389.66;2409.53;2050.85672413793;120.993270428898;0.637818417518757;0.618936294564582;0.445856019358742;7.24876971780475e-08;4.44037415821598e-07;7.66199549140367e-07;4.56992309821891;0.406812333726129;0.406812333726129;2002.386;46.9385835960142;1932.314;71.1223205470688;1955.734;101.144223661067;2001.54;67.3884311287925;2073.572;91.3260207717385;2003.716;55.1302764368183;2010.286;37.9919442777018;2081.384;37.780585358091;2049.898;99.3730271250706;2088.444;74.8103935292416;2156.364;113.949380121175;2390.5;18.6242127350394
"89";"total_evaporation_km3";"Ireland";"Other";"IRL";27.3259;28.982;26.997;26.9276;27.395;26.8884;28.0593;27.7389;27.5445;26.6661;27.4225;27.2931;27.5767;28.8153;27.7676;27.9221;28.5724;28.1626;29.2419;28.5641;27.3692;27.5854;28.0484;27.6064;29.5092;29.0359;29.5128;28.6656;28.869;28.7454;29.5574;30.409;30.5904;29.62;30.3238;29.7865;28.9195;29.6913;29.7962;30.4234;29.9578;30.1336;30.3311;29.7306;29.1753;30.4732;30.3255;30.0774;30.7882;30.9718;29.5232;30.0893;29.4736;30.7938;32.1459;31.4564;32.9326;32.4414;29.1508362068966;1.46266915455396;0.874090572975339;0.876464978928912;0.701149425287356;0;0;7.54951656745106e-15;0.0757099849272503;0.764034329764355;0.764034329764355;27.5255;0.838906925707494;27.37944;0.584944474287945;27.77504;0.607882717306555;28.49262;0.501821937543587;28.02372;0.866304907062173;28.96574;0.336225159677261;30.10012;0.477198671414746;29.72338;0.535389360185651;29.86568;0.444902839954973;30.52722;0.357669221488235;30.40516;1.10980198819429;32.2768;0.751738970654044
