"FID";"domesticNettoDemand_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"165";"domesticNettoDemand_km3";"Rwanda";"AFR";"RWA";0.00889428;0.00889428;0.00891865;0.00910996;0.00929317;0.00952923;0.00974798;0.009964;0.00980684;0.0106307;0.0110708;0.0116202;0.0124533;0.0127604;0.0132705;0.0142365;0.0148945;0.0177125;0.0187691;0.0200815;0.0212249;0.0228922;0.0241797;0.0255298;0.0265525;0.0276134;0.0285148;0.0301844;0.0321134;0.033994;0.0357334;0.0363759;0.0370555;0.0338813;0.0329442;0.0310812;0.024179;0.0265627;0.0273938;0.0308621;0.0331052;0.0343424;0.0312063;0.034968;0.0352613;0.0366495;0.0384435;0.0411759;0.0439833;0.0471793;0.0513187;0.0539878;0.0563171;0.0563171;0.0564714;0.0563171;0.0563171;0.0563171;0.028451805;0.0150661301422326;0.954514715788475;0.960536690287036;0.889838038997917;0;8.36922180626749e-33;0;0.000851598648066681;0.91109834265675;0.91109834265675;0.009022068;0.00017647671707622;0.00993575;0.000418595101619692;0.01223504;0.000884491516635405;0.01713882;0.00250533035985277;0.02407582;0.00210876112136961;0.030484;0.0026068610204612;0.03519806;0.00172755037061152;0.02801576;0.00294607869429858;0.03377664;0.0016583966452571;0.0414863;0.00422477432059986;0.05488242;0.00224398730098902;0.0563171;0
"166";"domesticNettoDemand_km3";"Saudi Arabia";"MENA";"SAU";0.0895426;0.0895426;0.0897879;0.0938584;0.0937161;0.0981196;0.102486;0.105127;0.109108;0.112693;0.121266;0.124813;0.130238;0.125102;0.137954;0.160729;0.200613;0.201978;0.227194;0.242323;0.256242;0.292011;0.337439;0.358813;0.34732;0.336324;0.412159;0.40063;0.38986;0.402604;0.419129;0.439157;0.47446;0.498944;0.509914;0.510018;0.518261;0.531057;0.557462;0.600954;0.591362;0.621224;0.66272;0.66674;0.681432;0.716584;0.759758;0.819295;0.861011;0.889301;0.920885;0.865467;0.915528;0.915528;0.918036;0.915528;0.915528;0.915528;0.444834555172414;0.289748441285043;0.984099648973499;0.996230647255673;0.969959881527061;0;3.70561843845364e-61;0;0.0168853787135868;0.96845211910976;0.96845211910976;0.09128952;0.00228285766901925;0.10550672;0.00566679619291183;0.1278746;0.00647908680293759;0.2065674;0.0310708703820797;0.318365;0.042988517798361;0.3883154;0.0301240028349487;0.4683208;0.0386517297762985;0.5435504;0.0367721584666987;0.6446956;0.037268574386472;0.8091898;0.0711067740211859;0.9070888;0.0233719423176594;0.915528;0
"167";"domesticNettoDemand_km3";"Senegal";"AFR";"SEN";0.0179413;0.0179413;0.0179905;0.0161055;0.0164315;0.0168584;0.0175265;0.018343;0.0187852;0.0190775;0.0197199;0.0196672;0.0202067;0.0245665;0.0243828;0.028168;0.0298202;0.0332783;0.0341535;0.0351197;0.0368902;0.0400484;0.0417797;0.0416055;0.0421125;0.0416964;0.042004;0.044146;0.0491592;0.0528669;0.0536961;0.0546411;0.0579227;0.0590345;0.0616612;0.0616289;0.0569574;0.0613153;0.0631349;0.0630518;0.0652943;0.0662644;0.0653538;0.0676661;0.0707323;0.0774411;0.0821803;0.0856352;0.0897163;0.096485;0.102696;0.103304;0.105849;0.105849;0.106139;0.105849;0.105849;0.105849;0.0530963620689655;0.0295595039683284;0.976839209518494;0.994876738543069;0.96024814303868;0;1.96341989308428e-57;0;0.00170990052600816;0.954214841252712;0.954214841252712;0.01728202;0.000932580791138226;0.01811812;0.000915544295487663;0.02170862;0.00253460466877973;0.03210794;0.00297412331839149;0.04048726;0.00216181091055624;0.0459745;0.00487488240781252;0.05739112;0.00325701708346763;0.06121766;0.00251834995244902;0.06706218;0.00226466967944555;0.08629158;0.00726806323149434;0.1047674;0.0016319651650694;0.105849;0
"168";"domesticNettoDemand_km3";"Singapore";"Other";"SGP";0.00436363;0.00436363;0.00437558;0.00430493;0.00434509;0.00449415;0.00470897;0.00542686;0.00562613;0.00436447;0.00472452;0.00501293;0.00519395;0.00580699;0.00612153;0.00690338;0.00796947;0.00871082;0.00927456;0.00993223;0.0103681;0.0104609;0.0116435;0.0123176;0.0123642;0.0119338;0.011958;0.0145604;0.0142052;0.0139675;0.0145873;0.0151751;0.0157848;0.0162736;0.0165841;0.0171672;0.0177108;0.0237376;0.0245014;0.0239775;0.0185912;0.0207406;0.0216226;0.0212813;0.0225678;0.024077;0.0250394;0.0290699;0.0311894;0.0327453;0.0343248;0.0348254;0.0375937;0.0375937;0.0376967;0.0375937;0.0375937;0.0375937;0.0166731434482759;0.011020099948303;0.960294975111382;0.990876553710377;0.942038633372965;0;1.93838666866127e-50;0;0.000626672749700076;0.922166439224166;0.922166439224166;0.004350572;2.77473750109806e-05;0.004924116;0.00056787705392981;0.005371984;0.000576817765312408;0.008558092;0.00117361142865516;0.01143086;0.000971201365835119;0.01332498;0.00127650870423981;0.01568098;0.000810810290388572;0.0214189;0.00364868361193458;0.0209607;0.00148211340996565;0.0284242;0.00377790231543908;0.03640686;0.00168202669211877;0.0375937;0
"169";"domesticNettoDemand_km3";"Solomon Islands";"EAP";"SLB";0.000272973;0.000272973;0.000273721;0.000251534;0.0002599;0.000267555;0.000279718;0.000328334;0.000345996;0.000363483;0.000379048;0.000391874;0.000414872;0.000431638;0.000462901;0.000532309;0.000559332;0.000622933;0.000651262;0.000677962;0.000724658;0.000770167;0.000806295;0.00083552;0.000834314;0.000869036;0.000881833;0.00100638;0.00104869;0.00108688;0.00115463;0.00120265;0.00117914;0.00126703;0.00130677;0.00138481;0.00146478;0.00124272;0.00131654;0.00133435;0.00125225;0.0012433;0.00124947;0.00121355;0.00124218;0.00131026;0.00138507;0.0015261;0.0016192;0.0017118;0.00187028;0.00189801;0.0020356;0.0020356;0.00204118;0.0020356;0.0020356;0.0020356;0.00102583036206897;0.000567434979503369;0.977153605631931;0.980106825314668;0.915331352529917;0;5.07368468599042e-41;0;3.28344362176625e-05;0.95482916899948;0.95482916899948;0.0002662202;1.00385757804581e-05;0.0003170172;4.17272420931458e-05;0.0004160666;3.31399126100236e-05;0.0006087596;6.14086584310389e-05;0.0007941908;4.71074273623597e-05;0.0009785638;9.84593961143373e-05;0.001222044;6.31738931838145e-05;0.00134864;8.25385197953053e-05;0.00124015;1.5450532353288e-05;0.001510486;0.000164627975690646;0.001976134;8.45751457580771e-05;0.0020356;0
"17";"domesticNettoDemand_km3";"Burkina Faso";"AFR";"BFA";0.0230803;0.0230803;0.0231436;0.0252575;0.0261178;0.0267512;0.0274445;0.0249782;0.0255298;0.0256566;0.0262916;0.0268865;0.0268315;0.0276423;0.0294801;0.0312838;0.0327464;0.0353096;0.0362846;0.0385653;0.0421553;0.0449709;0.0470115;0.0464204;0.0467258;0.0460692;0.0453114;0.0465254;0.0515017;0.0545639;0.057184;0.0581703;0.0621536;0.0635846;0.0590758;0.0608092;0.0574416;0.0628884;0.0660342;0.0661571;0.0703856;0.0736111;0.0717304;0.0749392;0.080011;0.0886046;0.0957605;0.09975;0.104582;0.124025;0.13368;0.137194;0.143572;0.143572;0.143966;0.143572;0.143572;0.143572;0.0631588827586207;0.0388867909357007;0.925811100264192;0.992538168948572;0.948108469928203;0;7.11385308527937e-53;0;0.00213194064412929;0.857126193372389;0.857126193372389;0.0241359;0.00144906488640088;0.02607206;0.00100100016383615;0.0274264;0.00124473546988908;0.03483794;0.00288162070682454;0.04545678;0.00200574045604111;0.04879432;0.00404113129420463;0.06003366;0.00272091385714433;0.0626661;0.00368524333524938;0.07413546;0.00371781808699672;0.10254442;0.0133577317004797;0.1403968;0.00469777364290789;0.143572;0
"170";"domesticNettoDemand_km3";"Sierra Leone";"AFR";"SLE";0.00889489;0.00889489;0.00891926;0.00903706;0.00923879;0.00937348;0.0096419;0.0096356;0.00985566;0.00974031;0.00967225;0.0104053;0.0107034;0.0107301;0.0111716;0.012025;0.0126133;0.0129366;0.0126092;0.0133701;0.0149156;0.015783;0.0159641;0.0162246;0.0171618;0.0160977;0.0167356;0.0159135;0.0136591;0.0154442;0.0177029;0.0172869;0.015607;0.0164667;0.0157037;0.0161419;0.0168381;0.0165139;0.0168939;0.0164988;0.0155325;0.0157099;0.0141464;0.0171931;0.018392;0.0191608;0.0202296;0.0214794;0.0228318;0.0243922;0.0260007;0.026053;0.0266974;0.0266974;0.0267705;0.0266974;0.0266974;0.0266974;0.016110355;0.00552995686505599;0.931242777324445;0.935058589968044;0.832781575378678;0;6.79269266096647e-27;0;0.000304954665169642;0.867213110318944;0.867213110318944;0.008996978;0.000147447971400084;0.00964939;0.000178315977691288;0.01053653;0.000555164407630749;0.01271084;0.000493916129519982;0.01600982;0.000809944968500948;0.01557002;0.00116430744951666;0.01655344;0.000933347795840329;0.01657732;0.000303317971772198;0.01619478;0.00163508429354575;0.02161876;0.00207088082419052;0.0264438;0.000382237184219431;0.0266974;0
"171";"domesticNettoDemand_km3";"El Salvador";"LCR";"SLV";0.0259949;0.0259949;0.0260662;0.0294439;0.0311255;0.0324018;0.0341628;0.0358244;0.0372735;0.0386151;0.039724;0.0409276;0.0426914;0.0484369;0.0501391;0.0531079;0.0639556;0.0673166;0.0640321;0.0695757;0.0715557;0.0743457;0.0867624;0.0865974;0.0868747;0.0877817;0.0896723;0.0913036;0.0914395;0.0932519;0.0954929;0.0966132;0.100495;0.088903;0.0927768;0.0973664;0.102381;0.107354;0.109354;0.111495;0.113323;0.114939;0.117067;0.119123;0.120556;0.122572;0.124379;0.127715;0.131229;0.134945;0.171153;0.135953;0.171065;0.171065;0.171534;0.171065;0.171065;0.171065;0.0910075706896552;0.0438747948495509;0.980563773576043;0.994753655932833;0.968745914216013;0;3.81067338307678e-57;0;0.00254766055861451;0.961505314049687;0.961505314049687;0.02772508;0.00241123033366785;0.03565552;0.00246071129696273;0.0443838;0.00463881369371524;0.06359758;0.00632296214103801;0.08122718;0.0076201164332968;0.0906898;0.00206128047582079;0.09485618;0.00433165660942785;0.10559008;0.00570249276474771;0.1170016;0.00295486003052598;0.128168;0.00502927420210909;0.164154;0.015766028700976;0.171065;0
"172";"domesticNettoDemand_km3";"San Marino";"Other";"SMR";0.000124646;0.000124646;0.000124988;0.000127914;0.000133646;0.000140512;0.000145417;0.000148316;0.000153109;0.000158797;0.000163869;0.00017006;0.000177644;0.000183645;0.000193569;0.000206387;0.000215598;0.000217198;0.000217716;0.000227536;0.000242602;0.000260595;0.000276906;0.000268991;0.000268858;0.000272313;0.000272226;0.000274138;0.000304951;0.000327512;0.000338203;0.000343144;0.000354514;0.000360838;0.000367485;0.000358513;0.000362315;0.000362169;0.000374305;0.000368129;0.000370502;0.000369297;0.000360333;0.000363587;0.000374737;0.000385421;0.000402769;0.000408506;0.000415872;0.000433094;0.000444451;0.000450628;0.000447566;0.000447566;0.000448793;0.000447566;0.000447566;0.000447566;0.000296202413793103;0.000108984252478107;0.988869352413217;0.992045838507626;0.950536404550299;0;4.22940829285754e-52;0;6.38194838352451e-06;0.977862596142133;0.977862596142133;0.000127168;3.87280156992324e-06;0.0001492302;7.03477111923337e-06;0.0001777574;1.15846990595354e-05;0.000216887;7.51825584826694e-06;0.0002635904;1.30738732707641e-05;0.000290228;2.50537956904737e-05;0.0003528368;1.21398150603706e-05;0.0003650862;6.19760979733318e-06;0.0003676912;5.72516490592191e-06;0.0004091324;1.74835366073344e-05;0.0004478008;2.25327222057168e-06;0.000447566;0
"173";"domesticNettoDemand_km3";"Former Spanish Sahara";"Other";"ESH";0.000142073;0.000142073;0.000142462;0.000142373;0.000148486;0.000156102;0.000168763;0.000217502;0.000233666;0.000251172;0.00026846;0.000283107;0.000293012;0.000296669;0.000292895;0.000293586;0.000301417;0.000320271;0.000343408;0.000383605;0.000425361;0.000469199;0.000505281;0.00052547;0.000544704;0.000557193;0.000566911;0.000701137;0.000733591;0.00076456;0.000794383;0.000822147;0.000854304;0.000884191;0.000919864;0.000934735;0.000968665;0.00101657;0.00104894;0.001085;0.00112978;0.00116039;0.00119341;0.00119348;0.00121356;0.00132407;0.00145221;0.0017608;0.00186176;0.0019338;0.00201993;0.00206207;0.00212951;0.00212951;0.00213535;0.00212951;0.00212951;0.00212951;0.000879852896551724;0.000666475430640596;0.955609366610648;0.998753840765525;0.988169391192775;0;1.32968882165738e-74;0;3.77150912055119e-05;0.913189261554;0.913189261554;0.0001434934;2.79643564202719e-06;0.000205441;4.12706170053223e-05;0.0002868286;1.14359618003909e-05;0.0003284574;3.63283399744607e-05;0.000494003;4.74734645723271e-05;0.0006646784;9.6392538206025e-05;0.0008549778;4.95319978064685e-05;0.001010782;6.03217069760132e-05;0.001178124;3.30787534529341e-05;0.001666528;0.000265352008038379;0.002095274;5.17916912255237e-05;0.00212951;0
"174";"domesticNettoDemand_km3";"Somalia";"AFR";"SOM";0.00318629;0.00318629;0.00319502;0.0032994;0.00340578;0.00351921;0.00363694;0.00372702;0.0038517;0.00398283;0.00411543;0.00423955;0.00435823;0.00444622;0.00476923;0.00509964;0.00510465;0.0060552;0.00668368;0.00626105;0.00698142;0.00748881;0.00781988;0.00828771;0.00854422;0.00833482;0.00840952;0.00842385;0.00857979;0.00883833;0.00897545;0.00916907;0.00873561;0.0109339;0.010481;0.0102397;0.00991027;0.0101587;0.0104354;0.010796;0.011;0.0112518;0.0116137;0.0118686;0.0123297;0.0129772;0.0138163;0.0148326;0.0157611;0.0168611;0.0182374;0.0186447;0.0190584;0.0190584;0.0191106;0.0190584;0.0190584;0.0190584;0.009504545;0.00508566252903345;0.966809520757462;0.996230647255673;0.969959881527061;0;3.70561843845364e-61;0;0.000291164938632376;0.93472064942727;0.93472064942727;0.003254556;9.71399908894376e-05;0.00374354;0.000180913452374333;0.004385732;0.000247950712078026;0.005840844;0.000711382294431061;0.007824408;0.000623709336766734;0.008517262;0.000200383154905796;0.009659006;0.000982468206778215;0.010308014;0.000331481255850161;0.01161276;0.000520870639410594;0.01484966;0.001537111262401;0.0188219;0.000376912549539014;0.0190584;0
"175";"domesticNettoDemand_km3";"Sao Tome and Principe";"AFR";"STP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"176";"domesticNettoDemand_km3";"Suriname";"LCR";"SUR";0.00770475;0.00770475;0.00772586;0.00798235;0.00824982;0.0085778;0.00896758;0.00954386;0.0103912;0.0110568;0.0116343;0.0120466;0.0123678;0.0127946;0.0131678;0.0131998;0.0137923;0.0144875;0.014647;0.015551;0.0160948;0.0162404;0.0162091;0.0165366;0.0163695;0.0160113;0.0156592;0.0154815;0.0154685;0.0157247;0.0166142;0.0130372;0.014599;0.0123494;0.0158547;0.0124567;0.0138428;0.0143309;0.0153413;0.0157751;0.0159157;0.0157306;0.014168;0.0152155;0.0169207;0.0177902;0.0164386;0.0164788;0.016556;0.0166347;0.0167495;0.016858;0.0168781;0.0168781;0.0169244;0.0168781;0.0168781;0.0168781;0.0141786477586207;0.00291646147528614;0.813143598768492;0.834992427845624;0.688319465364009;8.88178419700125e-15;3.74022477611582e-16;2.75335310107039e-14;0.000140434596880863;0.661202512218181;0.661202512218181;0.007873506;0.000240943852027812;0.009707448;0.0010171698374018;0.01240222;0.000603619550710545;0.01433552;0.000891972144744443;0.01629008;0.000168996884586669;0.01566904;0.000221203702500659;0.0144909;0.00180826608108431;0.01434936;0.00130917771826441;0.0155901;0.00100734124555684;0.01677966;0.000569883091519655;0.01685762;6.51699854227385e-05;0.0168781;0
"177";"domesticNettoDemand_km3";"Slovak Republic";"ECA";"SVK";0.0310675;0.0310675;0.0311526;0.031683;0.0323588;0.032969;0.0338945;0.0351312;0.0359575;0.0364974;0.0371408;0.0382083;0.0391053;0.0385809;0.0401183;0.0426066;0.0444945;0.0454888;0.0469182;0.0487394;0.051344;0.0535058;0.0549386;0.0559959;0.0479179;0.0478715;0.0473707;0.0472669;0.0513703;0.0538817;0.05514;0.0552361;0.0579317;0.0589583;0.0607037;0.0656249;0.0694676;0.0753911;0.0772267;0.0770696;0.0787619;0.0792456;0.0785175;0.0802833;0.0837816;0.0907279;0.09629;0.0989167;0.102186;0.108405;0.113559;0.109065;0.109067;0.109067;0.109366;0.109067;0.109067;0.109067;0.0636523034482759;0.0269419173722988;0.961905897171912;0.988107194980052;0.93961069875087;0;3.12749632076859e-47;0;0.00153465835307144;0.925262955014097;0.925262955014097;0.03146588;0.000561249683296124;0.03488992;0.00145453855810013;0.03863072;0.00109987530293211;0.0456495;0.00233324728650866;0.05274044;0.00321024297569514;0.04955222;0.00295196327416179;0.05759396;0.00240974056030934;0.07295598;0.00517214310581213;0.08011798;0.0021570221526447;0.09930512;0.00659389504064176;0.1100248;0.00197993464538605;0.109067;0
"178";"domesticNettoDemand_km3";"Slovenia";"ECA";"SVN";0.0141662;0.0141662;0.014205;0.0145846;0.0145298;0.0149122;0.015352;0.0155285;0.0159336;0.0162445;0.0166377;0.0171708;0.0177844;0.0185867;0.0197216;0.0214754;0.0245097;0.0251735;0.0263904;0.0262789;0.0272949;0.029444;0.0316073;0.0333108;0.0325686;0.0320165;0.0317974;0.031878;0.0327702;0.0326376;0.0335519;0.0359579;0.0356702;0.03345;0.0333153;0.0336602;0.034961;0.0384417;0.0386772;0.0380798;0.0387329;0.0388763;0.0397112;0.0400489;0.0394372;0.042269;0.0443813;0.0450147;0.046292;0.0490056;0.0475973;0.049692;0.0492529;0.0492529;0.0493878;0.0492529;0.0492529;0.0492529;0.0319164293103448;0.0117850381022541;0.986384109989949;0.993338205915111;0.948108469928203;0;3.00283144299599e-54;0;0.000688379104248048;0.972953612440662;0.972953612440662;0.01433036;0.000208582377012057;0.01559416;0.000516280876074254;0.01798024;0.00121409312369357;0.02476558;0.00199920829254983;0.03084512;0.00245957713987588;0.03221994;0.000451131020879744;0.03438906;0.00130749854034335;0.03676398;0.00229623194647231;0.0393613;0.000554773859333692;0.04539252;0.00248923192912995;0.04903658;0.000824324946243894;0.0492529;0
"179";"domesticNettoDemand_km3";"Sweden";"Other";"SWE";0.159937;0.159937;0.160375;0.16058;0.162682;0.164784;0.168753;0.171473;0.173849;0.17644;0.178208;0.181276;0.185642;0.188906;0.198003;0.209642;0.215184;0.229233;0.235289;0.239347;0.247236;0.260251;0.270517;0.263534;0.25408;0.248293;0.251771;0.256687;0.280332;0.298908;0.311215;0.316797;0.33554;0.341668;0.345559;0.318974;0.326645;0.341327;0.350259;0.341081;0.341532;0.343017;0.33854;0.331272;0.341719;0.366371;0.383293;0.387761;0.396945;0.415332;0.421794;0.398421;0.413799;0.413799;0.414933;0.413799;0.413799;0.413799;0.286726534482759;0.0881997577792782;0.986230980763797;0.982383853604046;0.914117385218869;0;1.73827355608634e-42;0;0.00515106053708199;0.972651547418319;0.972651547418319;0.1607022;0.00114156283226111;0.1710598;0.00451674425886611;0.186407;0.00766237893868478;0.225739;0.0128365652921644;0.2591236;0.00890625001333334;0.2671982;0.0217019499745991;0.3301558;0.015296979855514;0.3356572;0.0125929118237205;0.339216;0.00473393541358561;0.3899404;0.0180156327893305;0.4125492;0.00857144773069286;0.413799;0
"18";"domesticNettoDemand_km3";"Bangladesh";"SOA";"BGD";0.382937;0.382937;0.383986;0.425483;0.437967;0.452616;0.465218;0.48761;0.499728;0.523931;0.537238;0.56638;0.588467;0.638548;0.600282;0.659033;0.756842;0.86597;0.744878;0.751766;0.835278;0.885913;0.941258;0.979405;0.975682;0.983798;1.03506;1.08464;1.10032;1.15514;1.19923;1.2318;1.29121;1.30565;1.32946;1.37185;1.40722;1.47786;1.52829;1.56793;1.60535;1.64623;1.68202;1.70672;1.73762;1.81171;1.89493;1.96674;2.01892;2.12279;2.22714;2.33407;2.44988;2.44988;2.45659;2.44988;2.44988;2.44988;1.24653518965517;0.66589218581709;0.983133497035043;0.998323051629696;0.984527489259632;0;5.39264689463866e-71;0;0.038767431880402;0.96655147299235;0.96655147299235;0.402662;0.0268988163865996;0.4858206;0.028178151568192;0.586183;0.0378611394308201;0.7556978;0.0735490957945779;0.9235072;0.061966886937299;1.0717916;0.0652265108127056;1.27147;0.0541135532930522;1.47063;0.0815820982201365;1.675588;0.0516086472405545;1.963018;0.118528546645945;2.383512;0.101299717028233;2.44988;0
"180";"domesticNettoDemand_km3";"Swaziland";"AFR";"SWZ";0.00565957;0.00565957;0.00567508;0.0061258;0.00635068;0.00671558;0.00710482;0.00730649;0.00763145;0.00788406;0.0082062;0.00875322;0.00914176;0.0102945;0.0106483;0.0120845;0.0131034;0.0140349;0.0140676;0.0147868;0.0156576;0.0169421;0.0182991;0.0190043;0.0189278;0.0195608;0.0200675;0.0180584;0.0193141;0.0212655;0.02188;0.0231923;0.025535;0.024728;0.0257951;0.0264424;0.0270972;0.0257704;0.0257577;0.026454;0.0259827;0.0261334;0.0262967;0.0255399;0.0251819;0.0287458;0.0308739;0.0313214;0.0318578;0.0326165;0.03266;0.033009;0.0345966;0.0345966;0.0346913;0.0345966;0.0345966;0.0345966;0.0203254634482759;0.0096514874871038;0.989812366221616;0.987307158013514;0.937182764128775;0;1.91571042462162e-46;0;0.000565715069673009;0.979728520325232;0.979728520325232;0.00589414;0.000324086632168005;0.00732848;0.00045459149876565;0.009408796;0.00103297712921439;0.01361544;0.00104384407983185;0.01776618;0.00143975026897028;0.01965326;0.00116598342312402;0.02422608;0.0016582981839826;0.02630434;0.000559909115839347;0.02582692;0.000457526482293648;0.03108308;0.00145902351488933;0.0339107;0.000990904556453345;0.0345966;0
"181";"domesticNettoDemand_km3";"Seychelles";"AFR";"SYC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"182";"domesticNettoDemand_km3";"Syrian Arab Republic";"MENA";"SYR";0.068895;0.068895;0.0690837;0.0710593;0.0756321;0.0788075;0.0827266;0.0866246;0.0863987;0.0920854;0.0966842;0.105509;0.105626;0.102551;0.109911;0.114577;0.135082;0.160639;0.170143;0.175191;0.189647;0.199947;0.218756;0.235678;0.245079;0.256816;0.262319;0.269049;0.25946;0.256784;0.257983;0.299147;0.282466;0.291877;0.34729;0.357637;0.332467;0.352928;0.379435;0.391176;0.406505;0.417023;0.448112;0.463163;0.476193;0.488893;0.522691;0.563663;0.604392;0.658519;0.729867;0.747699;0.784358;0.784358;0.786507;0.784358;0.784358;0.784358;0.327191018965517;0.233262665693947;0.954380630150668;0.997030684222211;0.972387816149156;0;4.70224900045233e-64;0;0.013183097717555;0.910842387206782;0.910842387206782;0.07071302;0.00289751337304938;0.08532856;0.00494404251225654;0.10405624;0.00488532480885355;0.1511264;0.0256149713019554;0.2178214;0.0233238043059017;0.2608856;0.00510178491314559;0.2957526;0.0327327139464481;0.3627286;0.0230548202834028;0.4421992;0.0297402820800341;0.5676316;0.0667963714044408;0.7665578;0.026141604593062;0.784358;0
"183";"domesticNettoDemand_km3";"Chad";"AFR";"TCD";0.010824;0.010824;0.0108537;0.0108273;0.0112112;0.0115017;0.0118467;0.0122378;0.012534;0.0128463;0.0130821;0.0134099;0.0135697;0.0141507;0.0150293;0.0157709;0.0161398;0.0178147;0.0181191;0.0188108;0.0200269;0.0198361;0.0202847;0.0198608;0.0199048;0.0201899;0.0210757;0.0208331;0.0214204;0.0221869;0.0243276;0.024496;0.0263163;0.0273;0.02778;0.0263685;0.0256109;0.0276765;0.0286946;0.0292181;0.0308468;0.0305038;0.0302332;0.0328216;0.0358185;0.0392967;0.0463161;0.0496961;0.0528463;0.0562274;0.0602358;0.0578912;0.0606202;0.0606202;0.0607863;0.0606202;0.0606202;0.0606202;0.0281281431034483;0.0165794688279051;0.924693122451599;0.996846060306856;0.969959881527061;0;2.53965646125413e-63;0;0.000907859955704564;0.855057370709283;0.855057370709283;0.01090804;0.000169928817450131;0.0121933;0.000534534344079031;0.01384834;0.000765356405865921;0.01733106;0.00131317789845854;0.01998266;0.000184104054816834;0.0211412;0.000737500623728549;0.02604398;0.00158174841931326;0.02751372;0.00152135949794912;0.03204478;0.00234179469040307;0.04887652;0.0064960565577895;0.06003074;0.00121300021764219;0.0606202;0
