"FID";"fossil_groundwater_abstraction_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"61";"fossil_groundwater_abstraction_km3";"Fiji";"EAP";"FJI";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"62";"fossil_groundwater_abstraction_km3";"France";"Other";"FRA";0.00917331;0.0677693;0.0196398;0.0962465;0.0901538;0.015418;0.0883885;0.0426644;0.0400686;0.173956;0.0122121;0.0455746;0.092882;0.0387787;0.0760644;0.117625;0.149394;0.15962;0.311209;0.00258361;0.175367;0.129745;0.0759736;0.169203;0.157655;0.107959;0.16742;0.345456;0.221674;0.135444;0.0858649;0.648384;0.632268;0.436833;0.127198;0.247863;0.159894;0.372276;0.350075;0.339503;0.458974;0.222613;0.286431;0.254977;0.302017;0.772604;0.45437;0.716003;0.409403;0.401725;0.175816;0.535793;0.47563;0.784432;0.731755;0.268885;0.243466;0.737753;0.258071105517241;0.218594075411187;0.741949286283754;0.819742225229936;0.611615245009074;2.66899835565937e-11;0;1.1870948668502e-11;0.00960424497031582;0.550488743416972;0.550488743416972;0.056596542;0.0401179603413087;0.0720991;0.0627400873077174;0.05310236;0.0317943501615146;0.148086322;0.110501894967002;0.14158872;0.0406425383335244;0.1955906;0.0938489150006541;0.38610958;0.268857201217546;0.2939222;0.0886778897905222;0.3050024;0.09131212542045;0.550821;0.178888411834026;0.5406852;0.241508704169643;0.416701333333333;0.278329231113682
"63";"fossil_groundwater_abstraction_km3";"Faroe Islands (Den.)";"Other";"FRO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"64";"fossil_groundwater_abstraction_km3";"Micronesia, Federated States of";"EAP";"FSM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"65";"fossil_groundwater_abstraction_km3";"Gabon";"AFR";"GAB";3.44151e-14;3.57659e-14;3.73791e-14;5.79769e-14;6.56896e-14;5.5238e-14;1.02609e-13;2.82512e-14;3.09265e-14;6.4452e-14;4.08128e-14;5.25548e-14;7.14776e-14;7.94257e-14;4.69955e-14;4.70683e-15;1.98103e-13;1.89108e-13;7.59286e-14;9.40153e-14;1.08279e-13;4.78363e-14;0;9.07843e-15;6.35418e-15;1.87344e-14;5.44699e-15;1.00497e-13;4.07802e-14;2.60469e-14;2.17769e-14;5.43061e-15;9.38594e-14;7.25479e-14;1.3916e-13;1.27201e-14;3.02982e-14;5.74243e-14;2.1081e-14;2.74233e-14;4.22017e-14;2.74706e-14;1.93043e-14;4.15129e-14;5.47908e-14;1.7865e-13;2.97267e-13;4.72114e-13;4.83255e-13;3.13374e-13;1.60858e-13;2.67717e-13;1.25639e-13;1.5047e-13;1.39534e-13;1.46244e-13;1.42065e-13;1.35983e-13;9.32596006896552e-14;1.02494430813392e-13;0.450530472599304;0.368605616906088;0.241379310344828;0.000386969512161661;0.00464148453410069;0.00743985885690113;2.73448193854007e-15;0.202977706740551;0.202977706740551;4.624532e-14;1.45266324374233e-14;5.629534e-14;3.01772099609623e-14;5.825328e-14;1.6481312414277e-14;1.12372346e-13;8.13865724889252e-14;3.4309582e-14;4.5413956688318e-14;3.8301098e-14;3.70367709987051e-14;6.6554962e-14;5.43005534668959e-14;2.978938e-14;1.68578041104706e-14;3.705606e-14;1.38552161943796e-14;3.48932e-13;1.28594397784274e-13;1.688436e-13;5.67956827699078e-14;1.41430666666667e-13;5.15982696738305e-15
"66";"fossil_groundwater_abstraction_km3";"United Kingdom";"Other";"GBR";2.51235e-10;0.0626859;0.000681243;0.00152789;0.00152247;2.5579e-05;0.00315959;1.0403e-09;9.20672e-10;0.00099161;7.23797e-10;0.000558388;0.00287784;4.1886e-05;0.0153378;0.00130514;0.000852889;0.020073;0.152695;0.000565914;0.0148606;0.000340265;4.76648e-05;0.000671896;0.000581726;0.00534204;0.0138066;1.00126e-09;0.00022551;4.22523e-07;2.12096e-05;0.122757;0.174904;0.0405963;0.000466102;0.00588397;0.00922914;0.185114;0.141492;0.0271297;0.00607317;0.00673282;0.00140469;0.000690301;0.00666771;0.218425;0.00240288;0.0404261;0.0400523;1.6909e-09;1.81435e-09;0.0376997;0.0338861;0.0572837;8.17523e-05;0.0734661;0.0102539;0.0562979;0.0275899382011296;0.0516838565604142;0.251523675396944;0.383862930265465;0.257108287961283;0.0568331614535551;0.00312182099623604;0.00435964978903325;0.00076981151570278;0.0632641592851877;0.0632641592851877;0.013283500650247;0.0276241812818158;0.0008353561921944;0.00136728323750561;0.0037631829447594;0.00657715542849833;0.0350983886;0.0662607632976301;0.00330043036;0.00646686034972202;0.003874914704852;0.0060028249601924;0.06774892232;0.0780374672224896;0.073769762;0.0835660051733169;0.0043137382;0.0030033564066476;0.06026125633818;0.0905491795607713;0.02579025082287;0.0251260767674533;0.0466726333333333;0.0326868456112445
"67";"fossil_groundwater_abstraction_km3";"Georgia";"ECA";"GEO";0.00608434;0.00593874;0.00587751;0.00601233;0.0085119;0.00597716;0.00619637;0.00644815;0.00648952;0.00651164;0.00663254;0.00676811;0.00694706;0.00709531;0.00715377;0.00768119;0.00833878;0.00812036;0.00748445;0.00872479;0.00957397;0.0152779;0.0106657;0.0108244;0.010928;0.0110721;0.0108654;0.0111693;0.0167099;0.0111468;0.0121028;0.0123219;0.0127401;0.0123135;0.0111341;0.01119;0.0110545;0.0103821;0.0103366;0.0107108;0.00985739;0.0088103;0.0116495;0.00990395;0.010249;0.0112179;0.0125417;0.0134642;0.0143169;0.0147963;0.0152194;0.0134527;0.0136314;0.0135739;0.0230304;0.0135954;0.0193515;0.0147983;0.0106030005172414;0.00353399221523801;0.806619607732835;0.844596880863761;0.695099818511797;2.1316282072803e-14;0;1.28785870856518e-14;0.000168804874650095;0.650635191579073;0.650635191579073;0.006484964;0.00113575008867708;0.006324568;0.000231627206886411;0.006919358;0.000218984026517917;0.008069914;0.000499392316650947;0.011453994;0.00220517647030345;0.0121927;0.00252803381405392;0.01212248;0.000598956126940864;0.0107348;0.000385016772361933;0.010094028;0.00102269181949891;0.0132674;0.00143220166526925;0.01578156;0.00411649865820457;0.0159150666666667;0.0030362061266214
"68";"fossil_groundwater_abstraction_km3";"Ghana";"AFR";"GHA";2.12625e-07;2.59618e-07;1.07164e-09;2.82285e-12;4.0295e-11;5.83541e-12;1.58324e-12;8.82578e-12;1.05581e-11;2.34515e-10;1.15105e-11;4.04987e-12;1.91032e-11;1.98333e-11;1.59951e-11;4.64796e-09;2.6597e-10;1.67648e-11;2.45563e-11;9.56573e-10;3.5715e-11;1.01952e-08;1.44383e-11;1.49555e-11;2.4172e-09;1.86701e-08;2.58089e-08;5.4561e-08;1.6018e-10;1.64848e-10;7.35468e-09;1.03213e-11;4.70899e-12;1.15556e-08;4.328e-12;8.49007e-09;1.20325e-09;3.13457e-11;1.5645e-11;8.45216e-12;4.80893e-08;1.64336e-08;3.03534e-11;1.87007e-10;3.84503e-08;7.27984e-08;7.33992e-11;3.58113e-10;1.49468e-09;3.01242e-07;3.29366e-07;2.14674e-11;4.99863e-11;4.20073e-11;1.61482e-10;1.37476e-08;1.41946e-07;2.27952e-06;6.66264487068965e-08;3.04488968420697e-07;0.244334623446387;0.36614475991264;0.277676950998185;0.0645423898409725;0.00494004396150977;0.00207720706936332;4.40562163617387e-09;0.0596994082146857;0.0596994082146857;9.467155157e-08;1.3019075736164e-07;5.2263506e-11;1.01938512661952e-10;1.4098394e-11;6.50393637558671e-12;1.18236482e-09;1.97485792776022e-09;2.53550176e-09;4.40575818384012e-09;1.98730056e-08;2.24552095783325e-08;3.785927658e-09;5.38416928457301e-09;1.949752572e-09;3.69197516463881e-09;2.063811208e-08;2.19741159967456e-08;7.519331844e-08;1.30171561426766e-07;6.59281886e-08;1.47266223636093e-07;8.11737866666667e-07;1.27275174352269e-06
"69";"fossil_groundwater_abstraction_km3";"Gibraltar (U.K.)";"Other";"GIB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"7";"fossil_groundwater_abstraction_km3";"Argentina";"LCR";"ARG";0.0906786;0.0886655;0.136262;0.106938;0.209726;0.117794;0.122859;0.217566;0.142448;0.20587;0.26032;0.316731;0.287211;0.242795;0.218095;0.11428;0.154377;0.163079;0.148182;0.111761;0.128129;0.144738;0.145822;0.0831602;0.11687;0.152511;0.0540222;0.112337;0.108923;0.133297;0.243883;0.264718;0.141066;0.129699;0.109928;0.16018;0.249912;0.458106;0.352371;0.278928;0.188661;0.145511;0.134886;0.0653232;0.0708102;0.131705;0.205138;0.241327;0.340326;0.21277;0.44373;0.557629;0.26649;0.511612;0.518349;0.669517;0.420901;0.48259;0.217784722413793;0.138263779407962;0.552156124413349;0.449383247716017;0.312764670296431;7.0127306908141e-06;0.000459826532311778;0.000524291244705211;0.00452085874988461;0.304876385727169;0.304876385727169;0.12645402;0.050296985698469;0.1613074;0.0471121741251664;0.2650304;0.0383551290937731;0.1383358;0.023724434697164;0.12374384;0.0256987890926401;0.11221804;0.0369644167194344;0.1778588;0.0710481978427321;0.2998994;0.112074358801646;0.12103828;0.0524178781368723;0.2262532;0.0755096576982044;0.459562;0.115444466915916;0.524336;0.129458585080326
"70";"fossil_groundwater_abstraction_km3";"Guinea";"AFR";"GIN";4.27796e-12;4.78527e-12;4.52243e-12;4.4248e-12;3.14229e-12;4.88122e-12;4.87146e-12;5.51388e-12;3.89176e-12;2.82714e-12;3.23976e-12;2.34695e-12;2.74505e-12;2.70686e-12;3.46599e-12;6.79961e-12;4.43591e-12;2.52222e-12;9.88037e-12;5.12994e-12;5.52756e-12;6.4342e-12;4.91546e-12;4.40564e-12;6.16167e-12;5.39674e-12;7.82129e-12;4.56447e-12;5.0714e-12;5.04907e-12;4.54594e-12;4.78924e-12;4.90919e-12;5.07331e-12;5.35458e-12;3.58044e-12;3.07994e-12;1.0076e-11;1.10379e-11;8.21489e-12;7.53261e-12;5.73158e-12;3.4628e-12;6.31338e-12;4.99178e-12;1.45666e-11;8.32563e-12;6.65367e-12;1.17733e-11;1.11864e-11;9.89446e-12;1.03631e-11;1.35473e-11;1.54283e-11;1.25834e-11;1.24988e-11;1.18564e-11;1.24032e-11;6.57814672413793e-12;3.41391875844219e-12;0.728714799200621;0.721061859792673;0.513611615245009;8.89504025991528e-11;0;1.23314050082257e-08;1.47319892029898e-13;0.531025258573998;0.531025258573998;4.23055e-12;6.35845659535394e-13;4.397092e-12;1.05198978955121e-12;2.900922e-12;4.48038545183336e-13;5.75361e-12;2.76999291463895e-12;5.488906e-12;8.440959393813e-13;5.580594e-12;1.28732524380205e-12;4.934452e-12;3.03502614601588e-13;7.197834e-12;3.67787097590168e-12;5.60643e-12;1.51645593546268e-12;1.050112e-11;3.08835743170217e-12;1.2363312e-11;2.28803933504649e-12;1.22528e-11;3.46604327728319e-13
"71";"fossil_groundwater_abstraction_km3";"Guadeloupe (Fr.)";"Other";"GLP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"72";"fossil_groundwater_abstraction_km3";"Gambia, The";"AFR";"GMB";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.20903e-16;0;0;3.62506e-15;0;0;2.59899e-14;0;0;0;0;0;3.15061e-16;0;1.15681e-14;1.14008e-16;0;7.21803e-16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.13969e-16;7.37393172413793e-16;3.72673768266766e-15;-0.0154559701455016;0.0740403992075477;0.0570667219157346;0.908323369317909;0.5807023477685;0.589920149445662;-3.41095284382759e-18;0.000238887013138602;0.000238887013138602;0;0;0;0;0;0;6.41806e-17;1.43512184436723e-16;7.25012e-16;1.62117611650308e-15;5.19798e-15;1.16230366256844e-14;2.3994338e-15;5.12705534553882e-15;1.443606e-16;3.22800114872656e-16;0;0;0;0;0;0;3.79896666666667e-17;6.58000328292725e-17
"73";"fossil_groundwater_abstraction_km3";"Guinea-Bissau";"AFR";"GNB";1.48756e-11;2.79425e-07;4.75122e-07;2.7996e-07;7.954e-07;2.54984e-07;9.78594e-08;5.60533e-07;1.27602e-07;7.66395e-07;3.71761e-07;8.9003e-07;3.45416e-07;1.22997e-06;1.07202e-06;8.26295e-07;1.65468e-06;1.44037e-06;6.9628e-07;6.48096e-07;1.3912e-06;1.01263e-06;1.70593e-06;2.55112e-06;1.75065e-06;1.84143e-06;1.92807e-06;1.95812e-06;1.237e-06;1.42347e-06;2.3666e-06;2.02186e-06;2.28851e-06;2.82329e-06;1.67341e-06;2.77909e-06;2.80751e-06;1.448e-06;1.77876e-06;1.38694e-06;2.61447e-06;2.27853e-06;1.8847e-06;2.22859e-06;4.64512e-06;4.65006e-06;2.50313e-06;3.21623e-06;4.48759e-06;2.74342e-06;3.94453e-06;3.25596e-06;2.8915e-06;5.23235e-06;3.88472e-06;4.23004e-06;2.57267e-06;5.65599e-06;1.96388626337241e-06;1.37881648837502e-06;0.870219810473043;0.90611830569996;0.731397459165154;0;0;4.44089209850063e-16;7.10535946996456e-08;0.757282518539738;0.757282518539738;3.6598437512e-07;2.93741039510314e-07;3.6147468e-07;2.91167645668628e-07;7.818394e-07;4.04771756492224e-07;1.0531442e-06;4.62240684052367e-07;1.682306e-06;5.68611337057221e-07;1.677618e-06;3.26717529174668e-07;2.234734e-06;4.26344531488326e-07;2.04006e-06;7.03655333135478e-07;2.730282e-06;1.10122666112386e-06;3.520086e-06;9.92804522667982e-07;3.841812e-06;8.93350921625987e-07;4.1529e-06;1.54310676568409e-06
"74";"fossil_groundwater_abstraction_km3";"Equatorial Guinea";"AFR";"GNQ";3.3132e-15;3.84574e-15;3.65896e-15;2.16608e-15;9.11987e-16;1.57764e-14;1.2266e-15;4.82154e-15;1.17151e-15;5.35114e-16;1.91371e-14;2.06473e-15;3.44543e-15;4.0364e-15;1.0332e-14;2.63359e-15;1.99052e-14;2.04702e-14;1.55389e-14;1.91538e-14;1.79124e-14;2.28618e-14;2.9934e-14;2.09081e-14;1.95836e-14;2.02126e-14;2.41427e-14;4.71343e-16;2.37515e-16;2.76881e-14;2.66491e-16;7.67986e-14;3.53633e-14;5.37685e-14;4.35785e-15;4.39765e-14;5.11461e-15;3.96994e-15;1.93077e-16;8.29578e-15;2.81105e-15;1.03911e-14;1.68604e-14;2.65236e-14;3.36877e-14;1.00468e-13;3.52994e-14;6.5183e-14;3.28748e-14;3.56969e-14;2.45268e-14;1.13779e-14;7.91129e-15;1.40798e-14;8.02016e-15;1.04024e-14;1.1651e-14;7.9803e-15;1.76887394310345e-14;1.9679980477864e-14;0.329779232866351;0.389522901350395;0.274047186932849;0.011471242210614;0.00268256699622072;0.00237587433925102;3.84324956873479e-16;0.10875434242992;0.10875434242992;2.7791934e-15;1.23075604312463e-15;4.7062328e-15;6.41409072522592e-15;7.803132e-15;7.08803742549163e-15;1.5540338e-14;7.4665389111502e-15;2.223998e-14;4.66751570881127e-15;1.45504516e-14;1.32263979642906e-14;3.41109482e-14;3.25611635221323e-14;1.23099814e-14;1.79376088533303e-14;1.805477e-14;1.23353044040064e-14;5.390442e-14;2.92201934470325e-14;1.318319e-14;6.84087490199901e-15;1.00112333333333e-14;1.86635155941568e-15
"75";"fossil_groundwater_abstraction_km3";"Greece";"Other";"GRC";0.0683111;0.0727246;0.0707495;0.0306947;0.0343612;0.0422761;0.0684074;0.0463728;0.081671;0.0822579;0.0739084;0.077865;0.0634093;0.0804006;0.113822;0.0894346;0.0825069;0.0926086;0.104197;0.138813;0.0708689;0.159575;0.125433;0.0957549;0.0664349;0.161933;0.0924612;0.219261;0.214715;0.209427;0.101294;0.148275;0.570409;0.174819;0.28814;0.445188;0.26348;0.107142;0.0677963;0.126568;0.142184;0.0826364;0.204174;0.242402;0.142488;0.0832145;0.105466;0.100883;0.0994277;0.183923;0.287796;0.0985902;0.116683;0.198557;0.189432;0.137961;0.167278;0.111007;0.136514994827586;0.0946613639881387;0.391104028294436;0.626934079793288;0.448275862068966;0.00240029109048723;2.95498638758622e-07;6.6739975657093e-07;0.0021923791719216;0.152962360948135;0.152962360948135;0.05536822;0.0209488861416783;0.06419704;0.019022961227238;0.08188106;0.0189954821786129;0.10151202;0.0222761182341538;0.10361334;0.0391279784280123;0.17955944;0.0538539534386102;0.2565874;0.188423227409202;0.20203486;0.154611486919304;0.16277688;0.0618710012289441;0.11458284;0.0396626751468304;0.17821164;0.0752892909991056;0.138748666666667;0.0281437679483991
"76";"fossil_groundwater_abstraction_km3";"Grenada";"LCR";"GRD";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"77";"fossil_groundwater_abstraction_km3";"Greenland (Den.)";"Other";"GRL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"78";"fossil_groundwater_abstraction_km3";"Guatemala";"LCR";"GTM";0.000283942;9.152e-05;0.000293528;0.000336928;0.000446482;0.000723942;5.20564e-05;0.000512976;0.00161191;7.83885e-05;0.000610639;0.00153726;0.000114671;0.000103877;6.21532e-05;0.000279448;0.000108955;0.000359793;0.000185082;0.000339071;0.000280957;0.000290794;0.000364696;0.00023241;0.000268532;0.000203705;0.000370707;0.000231115;0.000423355;0.000615146;0.000702313;0.00055827;0.000786999;0.000557406;0.00115494;0.00184658;0.00099815;0.000673682;0.000498088;0.000772254;0.000612275;0.000468358;0.00112269;0.00154586;0.00168666;0.000790414;0.00144131;0.000546474;0.000436724;0.00124043;0.000581528;0.000553121;0.00132229;0.00114331;0.000803499;0.000640795;0.000843579;0.00201339;0.000650955656896552;0.000491405732775281;0.51389322932281;0.610015687963333;0.451905626134301;3.69248144032053e-05;6.93318054604509e-07;5.41857813285418e-07;1.49542189455226e-05;0.264086251143826;0.264086251143826;0.00029048;0.000128579895450261;0.00059585458;0.000636225484246412;0.00048572004;0.00062933127192148;0.0002544698;0.000105904997265002;0.0002874778;4.84963255329721e-05;0.0003688056;0.00016574057626544;0.0007519856;0.00024568908617865;0.0009577508;0.000528687875258361;0.0010871686;0.000543023940300794;0.0008910704;0.000435925678432459;0.0008807496;0.00034159098682679;0.00116592133333333;0.000740899921312139
"79";"fossil_groundwater_abstraction_km3";"French Guiana (Fr.)";"Other";"GUF";1.8606e-18;1.33964e-18;1.11636e-18;5.20969e-19;7.44242e-20;1.48848e-18;2.67927e-18;0;2.1583e-18;0;0;2.22602e-17;5.06085e-18;2.08388e-18;4.16775e-18;1.19079e-18;2.67927e-18;2.97697e-19;1.78618e-18;2.38157e-18;3.94448e-18;1.78618e-18;4.46545e-19;0;0;2.97696e-18;1.48848e-19;2.02434e-17;2.97696e-18;1.48848e-17;4.76314e-18;0;5.95393e-19;1.19068e-18;0;1.07171e-17;9.52628e-18;8.57365e-17;4.76314e-18;1.42894e-17;1.90526e-17;2.61973e-17;3.09604e-17;3.81051e-17;4.76314e-18;9.52628e-18;7.14471e-18;1.90525e-17;4.52498e-17;2.85788e-17;1.47657e-16;1.23841e-16;1.04789e-16;8.57363e-17;1.90525e-16;7.62101e-17;1.19078e-16;1.09552e-16;2.44509494172414e-17;4.29183097324944e-17;0.666969793154717;0.734858871972629;0.53876279108738;1.08746502913704e-08;5.13205505617857e-11;3.02762415138602e-09;1.69511589160538e-18;0.444848704980842;0.444848704980842;9.8239864e-19;6.98952709476362e-19;1.26521e-18;1.22968874240598e-18;6.714536e-18;8.90809230703915e-18;1.6671014e-18;9.55415005207057e-19;1.235441e-18;1.68205169193904e-18;8.2461936e-18;8.79063006227226e-18;1.3098426e-18;1.99256594386329e-18;2.5006484e-17;3.41196677889261e-17;2.3815708e-17;1.27140952605099e-17;2.1910418e-17;1.5562412832518e-17;1.3050966e-16;4.06403415558728e-17;1.01613366666667e-16;2.25095676769531e-17
"8";"fossil_groundwater_abstraction_km3";"Armenia";"ECA";"ARM";0.0250672;0.0180358;0.0247759;0.0367195;0.0286886;0.00533695;0.0305211;0.0350581;0.0297412;0.0300881;0.015323;0.0337996;0.0213715;0.0450274;0.0447867;0.0898784;0.0692004;0.0670424;0.0561502;0.0568718;0.0588833;0.0858603;0.0944143;0.0579492;0.0645317;0.0550608;0.100512;0.146417;0.0744447;0.0580108;0.0152235;0.107874;0.0660312;0.0989941;0.039146;0.0569782;0.0754983;0.0835948;0.115002;0.121003;0.146651;0.0936759;0.168616;0.109754;0.0522813;0.00672498;0.000164114;0.108873;0.16653;0.0807583;0.100476;0.033947;0.0648201;0.0992096;0.132764;0.15035;0.129617;0.0779868;0.0700364162758621;0.0425104722696014;0.584920344827032;0.603802024054877;0.459165154264973;1.42332015484747e-06;9.40745399027647e-07;3.5550184329658e-07;0.00147245922606046;0.342131809792574;0.342131809792574;0.0266574;0.00681491736376898;0.02614909;0.0118326788601736;0.03206164;0.0134862870317593;0.06782864;0.0136485358052796;0.07232776;0.0167273722675739;0.08688906;0.0378517313539024;0.06545376;0.0391788905592412;0.09041526;0.0270517512087111;0.11419564;0.0455222455741476;0.0726100788;0.0703413260832214;0.08624334;0.0378441762540553;0.119317933333333;0.0372647455272854
"80";"fossil_groundwater_abstraction_km3";"Guam (U.S.)";"Other";"GUM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"81";"fossil_groundwater_abstraction_km3";"Guyana";"LCR";"GUY";3.94752e-15;1.01914e-14;4.18829e-15;1.88263e-15;6.17308e-15;3.01102e-15;9.76875e-17;1.27733e-15;8.80986e-15;1.07031e-14;1.58405e-14;1.4979e-14;1.96922e-14;1.61622e-14;3.08927e-14;9.1311e-15;1.13728e-16;3.02917e-14;2.61288e-14;3.63565e-15;7.62047e-17;9.50054e-18;3.09157e-16;4.76458e-17;8.57636e-17;9.70865e-15;4.76333e-16;4.39869e-14;4.14156e-14;2.81346e-14;7.31e-14;5.61097e-14;5.24587e-14;9.37744e-14;6.34043e-14;3.93136e-14;4.4156e-14;2.44379e-15;4.31578e-15;8.86019e-16;3.32485e-15;3.39159e-15;2.06265e-15;2.89151e-14;2.65329e-15;1.73393e-15;4.57683e-14;1.21604e-13;1.8974e-13;8.29926e-14;1.35516e-15;6.95426e-16;6.14486e-16;2.03159e-15;1.18136e-15;3.03915e-15;2.31988e-15;2.78669e-15;2.18546929506897e-14;3.48540928942924e-14;0.226829441019943;0.022547602202467;0.0538415003024803;0.0868462207195677;0.866338439867939;0.550500205123234;4.68170265566456e-16;0.0514515953134199;0.0514515953134199;5.276584e-15;3.13961940736931e-15;4.7797995e-15;4.70757163369701e-15;1.951332e-14;6.61063455932938e-15;1.38601956e-14;1.35681984818286e-14;1.05654328e-16;1.17565725690275e-16;2.47444166e-14;1.92009701949381e-14;6.776942e-14;1.65385576604189e-14;1.82230378e-14;2.15655920617758e-14;8.069496e-15;1.16656671759175e-14;8.8367766e-14;7.19895921813374e-14;1.1756044e-15;5.72365670370612e-16;2.71524e-15;3.64919388495596e-16
